trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
42,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2508794,1,2,6,1,FALSE,0,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
43,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,6,left,0.1643867,1,6,2,1,FALSE,0,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
44,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,5,left,0.5233501,1,5,7,1,FALSE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
45,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,5,right,0.1634984,1,5,3,1,FALSE,0,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
46,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,1,right,0.4959418,1,1,7,1,FALSE,0,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
47,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.4752035,1,1,3,1,FALSE,0,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
48,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.2896688,1,1,4,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
49,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,9,left,0.1770882,1,9,7,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
50,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.3270901,1,1,4,1,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
51,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,8,right,0.2776247,1,8,8,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
52,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,1,right,0.3574243,0,1,7,1,FALSE,0,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
53,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,1,left,0.4149595,1,1,8,1,FALSE,0,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
54,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,7,left,0.3136087,1,7,9,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
55,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,6,right,0.2208911,1,6,10,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
56,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,4,right,0.170731,1,4,4,1,FALSE,0,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
57,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,3,right,0.2676784,1,3,1,1,FALSE,0,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
58,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,4,right,0.0802789,1,4,8,0,TRUE,1,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
59,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,1,right,0.3767908,1,1,9,1,FALSE,0,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
60,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.5084697,1,1,5,1,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
61,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.2788876,1,1,4,1,FALSE,0,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
62,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,5,left,0.5699607,1,5,11,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
63,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,4,left,0.7002477,1,4,12,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
64,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,4,right,0.2546103,1,4,8,1,FALSE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
65,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.1343511,1,1,5,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
66,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,3,right,0.2271951,1,3,9,1,FALSE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
67,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.1641647,1,1,5,1,FALSE,0,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
68,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.4353043,1,1,6,1,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
69,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.0357146,1,1,6,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
70,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,7,left,0.1562579,1,7,1,1,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
71,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.0963364,1,1,7,1,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
72,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.2087591,1,2,2,1,FALSE,0,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
73,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,1,left,0.5091941,0,1,10,1,FALSE,0,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
74,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.2953007,1,1,6,1,FALSE,0,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
75,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.3460489,1,2,10,1,FALSE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
76,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.240262,1,1,7,1,FALSE,0,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
77,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,6,right,0.2223602,1,6,2,1,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
78,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,3,left,1.2107015,1,3,9,1,TRUE,2,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
79,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.3884159,1,1,7,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
80,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.1150331,1,1,8,1,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
81,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,1.5943793,0,2,10,1,FALSE,2,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
82,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.5212379,1,1,11,1,FALSE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
83,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,5,right,0.335502,1,5,3,1,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
84,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.3205974,1,1,8,1,FALSE,0,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
85,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,1.6033137,1,1,9,1,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
86,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.4398896,1,1,8,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
87,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.4452844,1,1,12,1,FALSE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
88,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,3,left,0.4763081,0,3,5,1,FALSE,0,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
89,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,3,left,0.9050198,1,3,13,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
90,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,2.3533106,1,1,13,1,FALSE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
91,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,5,left,1.0175618,1,5,11,0,TRUE,3,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
92,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,1,left,1.2952381,1,1,10,1,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
93,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,6,left,1.5002302,1,6,6,0,TRUE,1,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
94,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,4,left,1.3121629,1,4,4,1,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
95,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,5,right,0.5027927,1,5,7,1,TRUE,2,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
96,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.4741353,1,1,11,1,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
97,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,4,right,0.5100573,1,4,12,1,TRUE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
98,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,3,right,0.4023002,1,3,5,1,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
99,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,3,left,0.3711149,1,3,13,1,FALSE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
100,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.8391804,1,1,14,1,FALSE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
101,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.328357,1,1,3,1,FALSE,0,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
102,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.7940563,1,1,12,1,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
103,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.6577815,1,1,4,1,FALSE,0,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
104,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.8201315,1,2,6,1,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
105,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,2.3196164,1,2,14,1,FALSE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
106,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,4,right,0.2672171,1,4,8,1,FALSE,2,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
107,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,1.2738241,1,2,14,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
108,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,1,left,0.7347963,1,1,7,1,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
109,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,1,left,0.8467902,1,1,5,1,FALSE,0,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
110,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,4,right,0.3028013,1,4,11,0,TRUE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
111,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,2.0122248,1,1,9,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,7,3.2.2021,164.9585212
