trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
0,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,12,left,0.8339307,1,12,0,None,FALSE,0,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
1,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,3,left,0.4181026,1,3,0,None,FALSE,0,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
2,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,3,right,0.410227,1,3,0,None,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
3,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,11,right,1.4424444,1,11,1,1,FALSE,0,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
4,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,4,right,0.3113187,1,4,0,None,FALSE,0,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
5,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,8,left,0.2719343,1,8,0,None,FALSE,0,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
6,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,8,left,0.7466951,1,8,0,None,FALSE,0,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
7,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,8,left,0.4167364,0,8,0,None,FALSE,0,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
8,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,11,right,0.2375451,1,11,1,0,FALSE,0,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
9,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2502472,1,2,1,1,FALSE,0,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
10,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,7,left,0.3658362,1,7,1,1,FALSE,0,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
11,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2017423,1,2,1,1,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
12,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,3,left,0.013079,1,3,0,None,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
13,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,left,0.2048335,0,1,2,1,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
14,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1137575,1,2,1,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
15,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,8,right,1.2169894,0,8,0,None,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
16,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.4167658,1,1,2,1,FALSE,0,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
17,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.1939909,1,1,2,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
18,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,left,0.2719851,1,1,3,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
19,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,8,right,0.110234,1,8,0,None,FALSE,0,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
20,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,10,right,1.9313981,1,10,2,1,FALSE,0,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
21,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,9,left,0.2298133,0,9,3,1,FALSE,0,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
22,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,3,left,0.251017,0,3,1,1,FALSE,0,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
23,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,1,left,0.3903894,0,1,3,1,FALSE,0,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
24,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,10,left,0.2249618,1,10,2,1,TRUE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
25,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,6,right,0.2148488,1,6,2,1,FALSE,0,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
26,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,6,left,0.0316429,1,6,2,0,TRUE,1,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
27,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,5,left,0.268248,0,5,3,1,FALSE,0,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
28,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.2039349,1,1,4,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
29,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,7,left,0.3132978,1,7,1,1,FALSE,0,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
30,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.0476993,1,1,5,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
31,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,11,right,0.3736078,0,11,1,0,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
32,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,12,left,0.234164,1,12,4,0,TRUE,1,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
33,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,14,left,0.1351354,0,14,2,0,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
34,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,5,left,0.1301392,0,5,3,1,TRUE,2,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
35,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,9,left,0.2612795,1,9,3,1,FALSE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
36,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,8,right,0.4882409,1,8,4,1,FALSE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
37,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,8,left,0.0267813,1,8,4,0,TRUE,3,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
38,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,4,left,0.3728794,1,4,4,0,TRUE,1,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
39,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,7,left,0.4615358,1,7,1,1,FALSE,0,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
40,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,7,right,0.3361399,1,7,5,1,TRUE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
41,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,left,0.2119843,0,1,6,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
42,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,11,right,1.3085096,0,11,5,1,TRUE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
43,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,7,right,0.1574544,1,7,5,1,FALSE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
44,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,8,left,0.2989721,0,8,4,0,TRUE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
45,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,3,left,0.2069398,1,3,5,1,TRUE,2,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
46,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,11,left,0.1760632,1,11,5,0,FALSE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
47,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,6,left,0.2200709,1,6,6,1,FALSE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
48,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,17,left,0.6631058,1,17,3,0,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
49,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,6,left,0.1634101,1,6,2,1,FALSE,0,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
50,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,6,left,0.2979526,0,6,2,1,FALSE,0,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
51,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,9,left,0.4328364,1,9,3,0,TRUE,1,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
52,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,14,right,0.2930236,1,14,6,0,TRUE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
53,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,2,left,0.2265248,0,2,6,1,FALSE,2,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
54,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,6,left,0.6437505,1,6,6,1,FALSE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
55,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,4,right,0.1448992,1,4,3,0,TRUE,1,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
56,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,5,left,0.3314008,1,5,3,1,FALSE,0,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
57,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,10,right,0.1284528,1,10,6,1,TRUE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
58,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,3,left,0.0833891,1,3,4,1,TRUE,2,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
59,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,13,left,0.1787832,0,13,7,1,TRUE,4,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
60,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,16,left,0.0838723,1,16,8,0,TRUE,5,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
61,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.0961682,1,2,5,1,FALSE,2,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
62,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,4,left,0.4768301,1,4,7,0,TRUE,1,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
63,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,8,left,0.1027574,1,8,4,1,TRUE,2,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
64,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,0.0287939,1,3,8,1,TRUE,2,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
65,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,left,0.1930546,0,1,6,1,FALSE,2,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
66,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,5,left,0.1412447,0,5,7,1,FALSE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
67,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2084074,1,2,9,1,FALSE,2,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
68,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,9,left,0.3163411,1,9,7,1,FALSE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
69,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,5,right,0.1636462,1,5,7,0,TRUE,3,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
70,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,8,left,0.249169,0,8,8,1,FALSE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
71,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,5,right,0.0950148,1,5,7,1,FALSE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
72,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,7,left,0.386634,1,7,5,1,FALSE,2,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
73,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,6,left,0.1258825,1,6,6,1,FALSE,2,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
74,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,4,left,0.1065187,1,4,8,1,FALSE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
75,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,11,left,0.2437329,1,11,9,0,TRUE,3,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
76,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,10,left,0.0344245,1,10,10,1,TRUE,4,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
77,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,9,left,0.753936,1,9,11,1,FALSE,4,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
78,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,3,left,0.5306705,1,3,9,1,FALSE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
79,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,4,right,0.0843542,1,4,7,0,TRUE,3,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
80,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,8,right,0.1443082,1,8,8,0,TRUE,5,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
81,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.2720873,1,1,10,1,FALSE,2,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
82,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,4.6012618,1,1,11,1,FALSE,2,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
83,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,8,left,0.195145,1,8,12,1,FALSE,4,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
84,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,16,right,0.2229939,1,16,4,1,TRUE,1,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
85,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,4,left,0.0571489,1,4,8,1,TRUE,4,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
86,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,3,right,0.4137566,1,3,8,1,TRUE,4,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
87,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.1498296,1,1,12,1,FALSE,2,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
88,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,4,left,0.3123683,1,4,4,1,FALSE,0,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
89,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,left,0.2462037,1,1,13,1,FALSE,2,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
90,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,15,right,0.4145209,1,15,9,1,TRUE,6,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
91,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,5,left,1.3210507,0,5,7,1,FALSE,2,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
92,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,3,left,0.1927679,1,3,9,1,FALSE,4,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
93,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,14,left,0.0160622,1,14,10,1,FALSE,6,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
94,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,15,left,0.3929738,1,15,5,1,FALSE,1,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
95,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,8,left,0.5036261,0,8,8,0,TRUE,3,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
96,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.3253873,1,2,10,1,FALSE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
97,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,2,left,0.2264349,0,2,10,1,FALSE,4,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
98,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,7,right,0.1355877,1,7,9,1,TRUE,6,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
99,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,1,right,0.6546202,1,1,11,1,FALSE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
100,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.6158311,1,2,9,1,FALSE,4,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
101,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,left,1.1083581,0,1,10,1,FALSE,4,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
102,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,7,right,0.977296,1,7,13,1,FALSE,4,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
103,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,left,0.3493229,1,1,14,1,FALSE,2,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
104,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,6,left,0.267703,1,6,14,1,FALSE,4,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
105,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.2743425,1,1,15,1,FALSE,2,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
106,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,left,0.7574701,1,1,16,1,FALSE,2,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
107,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,6,left,0.2756135,1,6,10,1,FALSE,6,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
108,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,14,left,0.3411779,0,14,6,1,FALSE,1,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
109,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,3,left,0.7697793,0,3,5,1,FALSE,0,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
110,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,11,left,0.2347794,1,11,9,0,FALSE,3,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
111,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,1,left,2.7700173,1,1,12,1,FALSE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
112,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,13,left,0.2005522,0,13,11,1,FALSE,6,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
113,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,1,right,0.2882623,1,1,13,1,FALSE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
114,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,6,left,0.2964585,1,6,6,0,TRUE,1,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,3,3.2.2021,164.8622493
