trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
64,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,4,right,0.2341756,0,4,10,0,TRUE,1,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
65,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,18,right,0.1342847,1,18,6,1,FALSE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
66,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,9,left,0.5127341,1,9,11,1,TRUE,3,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
67,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,9,right,0.022355,1,9,3,0,FALSE,1,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
68,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,5,left,0.4025072,0,5,7,1,FALSE,2,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
69,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,8,right,0.4473809,1,8,4,1,TRUE,2,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
70,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,14,left,0.4033205,0,14,6,0,TRUE,2,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
71,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,17,left,0.1064933,1,17,7,1,FALSE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
72,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,16,right,0.3645204,1,16,8,1,FALSE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
73,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,10,left,0.0952234,1,10,2,1,TRUE,1,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
74,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,15,right,0.2054345,1,15,9,1,FALSE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
75,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,17,right,0.6519966,1,17,7,0,FALSE,2,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
76,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,8,right,0.1789928,0,8,12,1,FALSE,3,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
77,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,14,right,0.7888455,0,14,10,1,FALSE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
78,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,6,right,0.0755606,1,6,6,1,FALSE,2,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
79,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,12,left,0.4047718,1,12,4,1,TRUE,3,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
80,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,16,right,0.0511254,1,16,8,1,TRUE,3,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
81,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,9,right,0.3070347,0,9,3,1,FALSE,1,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
82,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,15,right,0.3378501,1,15,9,1,FALSE,3,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
83,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,11,right,0.4064812,0,11,5,1,FALSE,3,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
84,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,14,left,0.0303998,1,14,6,0,TRUE,4,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
85,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,13,right,0.5304851,0,13,7,1,TRUE,5,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
86,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,7,right,0.2449504,1,7,9,1,FALSE,4,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
87,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,5,right,0.1997688,0,5,7,1,FALSE,2,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
88,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,7,left,0.6152425,1,7,11,0,FALSE,1,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
89,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,6,left,0.2905081,0,6,10,1,FALSE,4,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
90,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,14,right,0.1311774,1,14,10,1,FALSE,3,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
91,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,6,right,0.1646155,0,6,12,1,TRUE,2,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
92,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,9,right,0.3541255,0,9,11,0,TRUE,5,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
93,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,8,right,0.2049557,1,8,8,0,TRUE,3,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
94,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,11,right,0.1197082,0,11,13,0,TRUE,4,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
95,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,12,right,0.515331,1,12,4,0,TRUE,2,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
96,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,7,right,0.2644147,1,7,9,1,TRUE,4,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
97,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,12,left,0.0813425,1,12,12,0,FALSE,5,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
98,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,14,right,0.2266033,0,14,14,0,FALSE,4,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
99,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,16,right,0.588891,1,16,8,0,TRUE,6,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
100,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,6,right,0.1525709,1,6,10,1,FALSE,4,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
101,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,8,right,0.7358165,1,8,8,0,TRUE,3,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
102,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,17,right,0.4063595,1,17,11,0,TRUE,4,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
103,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,13,right,0.3647051,1,13,11,1,FALSE,3,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
104,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,11,right,0.191366,1,11,5,1,TRUE,3,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
105,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,9,right,0.3012529,1,9,13,0,TRUE,3,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
106,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,10,right,0.3664697,1,10,6,1,FALSE,3,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
107,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,16,left,0.2896191,1,16,12,1,TRUE,5,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
108,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,8,right,0.1723061,1,8,14,1,TRUE,4,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
109,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,5,left,0.2416663,1,5,11,1,FALSE,4,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
110,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,11,right,0.2392474,1,11,13,1,TRUE,6,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
111,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,7,left,0.2094931,1,7,5,1,FALSE,2,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,9,3.2.2021,164.9596096
