trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
24,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,8,right,0.0409289,1,8,0,None,FALSE,0,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
25,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,8,right,0.1642915,0,8,4,1,TRUE,2,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
26,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,7,right,0.3263664,1,7,1,1,FALSE,0,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
27,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,10,right,0.24197,1,10,2,1,TRUE,1,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
28,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,4,left,0.2054165,0,4,3,0,TRUE,1,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
29,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,14,right,1.7110906,1,14,2,0,FALSE,0,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
30,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,6,left,2.4407571,0,6,2,1,FALSE,0,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
31,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,11,right,0.2115831,1,11,5,0,TRUE,3,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
32,"['high', 2]",2,white,135,right,up,high,white_high_135_up,black_high_45_up,13,left,0.8588074,0,13,3,1,TRUE,1,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
33,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,1,left,0.3596981,1,1,3,1,FALSE,0,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
34,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,9,left,0.6614468,1,9,3,1,FALSE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
35,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,right,0.1435837,0,1,4,1,FALSE,0,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
36,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,4,right,0.4725589,1,4,5,0,TRUE,1,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
37,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,16,left,0.2603048,1,16,4,0,TRUE,2,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
38,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,10,right,0.0950604,1,10,6,1,TRUE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
39,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,15,left,0.0230254,1,15,5,1,TRUE,3,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
40,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,9,left,0.0926104,1,9,7,1,FALSE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
41,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,8,left,0.2275874,1,8,4,1,FALSE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
42,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,14,right,0.5739942,0,14,6,1,FALSE,3,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
43,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,13,left,0.4942775,1,13,3,1,TRUE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
44,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,12,left,0.2739152,1,12,4,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
45,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,8,right,0.5356242,0,8,8,1,FALSE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
46,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.2500514,1,1,4,1,FALSE,0,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
47,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,11,right,0.0259308,1,11,5,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
48,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,7,left,0.485577,1,7,5,1,FALSE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
49,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,3,right,0.3251034,0,3,0,None,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
50,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,9,right,0.4502728,1,9,3,0,TRUE,1,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
51,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,9,right,0.0574682,1,9,3,1,FALSE,1,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
52,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,17,left,0.1006427,0,17,7,0,TRUE,4,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
53,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,10,left,0.7162404,1,10,6,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
54,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,3,right,0.403259,0,3,6,1,TRUE,2,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
55,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,11,left,0.0291816,1,11,9,0,TRUE,5,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
56,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,8,right,0.3826542,0,8,4,1,FALSE,1,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
57,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,1,right,0.231943,0,1,5,1,FALSE,0,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
58,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,10,right,0.1101115,1,10,10,1,TRUE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
59,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,11,left,0.6169991,1,11,5,0,TRUE,2,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
60,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,4,left,0.247139,0,4,6,0,TRUE,1,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
61,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,20,right,0.0772887,0,20,8,0,FALSE,4,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
62,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,8,left,0.5294129,1,8,4,1,TRUE,2,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
63,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,7,right,0.3478902,1,7,5,1,FALSE,2,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
64,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,10,right,0.4004482,1,10,6,1,TRUE,3,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
65,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,9,left,0.4329961,1,9,7,1,FALSE,3,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
66,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,9,left,0.4424715,1,9,7,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
67,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,6,right,0.5057698,1,6,1,0,FALSE,0,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
68,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,8,right,0.4474063,0,8,8,1,FALSE,2,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
69,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,11,left,0.2739628,0,11,9,0,TRUE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
70,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,6,left,0.292503,1,6,6,1,FALSE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
71,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,6,right,0.4865262,1,6,7,0,TRUE,3,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
72,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,7,right,0.2008646,0,7,7,0,FALSE,1,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
73,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,10,right,0.4393398,0,10,8,0,FALSE,1,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
74,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,5,left,0.5009466,1,5,2,1,TRUE,1,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
75,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,4,right,0.4286371,0,4,3,1,FALSE,1,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
76,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,9,left,0.1459721,1,9,11,1,FALSE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
77,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,8,left,0.4734609,1,8,8,1,FALSE,3,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
78,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,23,right,0.5155579,1,23,9,0,FALSE,4,0,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
79,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,8,right,0.2994414,1,8,12,1,FALSE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
80,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,7,right,0.1632879,1,7,4,0,TRUE,2,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
81,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,14,left,0.2501339,0,14,10,0,FALSE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
82,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,7,right,0.4567015,0,7,4,0,FALSE,1,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
83,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,17,left,0.3320342,0,17,11,0,FALSE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
84,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,20,left,0.2929296,1,20,12,0,FALSE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
85,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,19,right,0.2365622,1,19,13,1,TRUE,4,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
86,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,6,left,0.837375,1,6,6,1,FALSE,2,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
87,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,7,left,0.690715,0,7,9,1,FALSE,3,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
88,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,6,right,0.2408341,1,6,5,1,TRUE,3,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
89,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,22,right,0.5476926,1,22,10,1,TRUE,5,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
90,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,10,right,0.1381605,0,10,5,0,FALSE,1,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
91,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,5,right,0.7630831,1,5,7,1,FALSE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
92,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,13,left,0.8587949,0,13,9,0,FALSE,1,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
93,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,5,right,0.5037282,1,5,6,1,FALSE,3,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
94,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,13,right,0.2532418,1,13,6,0,FALSE,1,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
95,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,5,left,0.1596798,1,5,7,1,FALSE,2,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
96,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,4,left,0.2886689,1,4,8,1,FALSE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
97,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,7,left,0.0121503,1,7,13,1,FALSE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
98,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,3,left,0.960935,1,3,9,1,FALSE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
99,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,4,right,0.410754,0,4,8,1,FALSE,2,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
100,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,4,right,0.2372384,1,4,7,1,FALSE,3,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
101,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,12,right,0.0393813,1,12,7,1,TRUE,2,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
102,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,18,left,0.5382072,1,18,14,1,FALSE,4,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
103,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,17,right,0.3928308,1,17,15,1,FALSE,4,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
104,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,5,right,0.2492432,1,5,8,1,TRUE,4,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
105,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,right,0.5630466,0,2,10,1,FALSE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
106,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,6,right,0.089945,1,6,14,1,FALSE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
107,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,16,right,0.1368947,1,16,16,1,FALSE,4,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
108,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,3,right,0.2296976,1,3,8,1,FALSE,3,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
109,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,10,left,0.927599,1,10,10,0,TRUE,4,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
110,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,7,left,0.4778206,1,7,9,0,TRUE,3,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
111,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,5,right,0.3812485,0,5,15,1,FALSE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,1,3.2.2021,164.9770269
