trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
66,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,9,left,0.1222532,0,9,7,0,FALSE,1,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
67,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,3,right,0.2431175,0,3,5,1,FALSE,0,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
68,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,15,right,0.4756379,1,15,9,1,FALSE,5,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
69,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,13,right,1.1702307,1,13,11,0,TRUE,4,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
70,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,11,left,0.3302567,0,11,5,0,TRUE,3,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
71,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,6,right,0.2775616,0,6,6,0,TRUE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
72,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,10,right,0.2058349,1,10,6,1,TRUE,3,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
73,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,19,right,0.3015251,1,19,5,1,TRUE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
74,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,18,right,0.2036475,0,18,6,1,FALSE,3,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
75,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,21,right,0.1480331,1,21,7,0,TRUE,4,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
76,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,9,right,0.234764,0,9,7,1,FALSE,3,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
77,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,9,right,0.1362561,1,9,7,0,FALSE,1,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
78,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,20,left,0.2365629,0,20,8,1,TRUE,5,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
79,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,12,left,0.1823865,1,12,8,0,TRUE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
80,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,8,left,0.2366913,0,8,4,1,TRUE,2,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
81,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,11,right,0.0858081,1,11,5,0,TRUE,3,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
82,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,14,right,1.1705794,1,14,10,1,FALSE,5,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
83,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,23,left,0.275709,1,23,9,0,TRUE,6,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
84,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,12,right,0.4698941,1,12,12,1,TRUE,5,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
85,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,0.1967133,1,3,5,1,TRUE,2,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
86,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,11,right,0.1951678,1,11,13,1,FALSE,5,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
87,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,13,left,0.2580644,1,13,11,1,FALSE,5,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
88,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,8,right,0.1891469,0,8,8,1,TRUE,2,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
89,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,11,left,0.2148491,1,11,9,0,TRUE,3,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
90,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.6795416,1,2,6,1,FALSE,2,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
91,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,10,left,0.0168086,1,10,6,1,TRUE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
92,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.4591481,1,1,7,1,FALSE,2,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
93,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,22,right,0.244872,0,22,10,1,TRUE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
94,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,10,left,0.2405295,1,10,10,1,TRUE,4,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
95,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,12,right,2.6162822,1,12,8,0,FALSE,1,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
96,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,11,right,0.1981585,0,11,9,1,TRUE,5,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
97,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,25,left,0.2765703,1,25,11,0,TRUE,8,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
98,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,7,left,0.9930424,0,7,9,1,TRUE,4,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
99,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,14,right,0.2125062,1,14,10,0,TRUE,6,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
100,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,11,right,0.0960541,0,11,9,1,TRUE,2,0,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
101,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,10,right,0.369802,0,10,14,1,FALSE,5,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
102,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,14,left,0.1929064,1,14,6,0,FALSE,3,0,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
103,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,1,left,0.9369514,0,1,8,1,FALSE,2,0,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
104,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,24,left,0.2353505,1,24,12,1,TRUE,9,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
105,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,10,left,0.0581183,1,10,10,0,TRUE,5,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
106,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,9,right,0.2208778,1,9,11,1,FALSE,4,0,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
107,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,13,left,0.1997453,1,13,11,1,TRUE,7,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
108,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,9,left,0.218211,1,9,7,1,FALSE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
109,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,12,right,0.2127314,0,12,12,1,FALSE,5,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
110,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,23,left,0.2110219,1,23,13,1,FALSE,9,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
111,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,8,right,0.1660504,0,8,8,1,FALSE,4,0,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,6,3.2.2021,164.9639636
