trial_number,trial_type,mask_present,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,frame_rate,participant,psychopyVersion,frame_rate_detected
839,"['low', 32, 2, True]",TRUE,32,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.0806416,1,120,5,3.2.2021,119.9868015
840,"['low', 4, 2, True]",TRUE,4,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.4556227,1,120,5,3.2.2021,119.9868015
841,"['high', 16, 2, True]",TRUE,16,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.381963,1,120,5,3.2.2021,119.9868015
842,"['high', 3, 2, True]",TRUE,3,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.3575752,0,120,5,3.2.2021,119.9868015
843,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,0.5157381,0,120,5,3.2.2021,119.9868015
844,"['low', 1, 2, True]",TRUE,1,black,45,right,up,low,black_low_45_up,white_low_135_up,2,left,1.0329188,0,120,5,3.2.2021,119.9868015
845,"['low', 16, 2, True]",TRUE,16,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.1978385,1,120,5,3.2.2021,119.9868015
846,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.8730445,1,120,5,3.2.2021,119.9868015
847,"['low', 2, 2, True]",TRUE,2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.2894343,0,120,5,3.2.2021,119.9868015
848,"['low', 64, 2, True]",TRUE,64,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1313291,1,120,5,3.2.2021,119.9868015
849,"['high', 4, 2, True]",TRUE,4,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.2311639,0,120,5,3.2.2021,119.9868015
850,"['low', 3, 2, True]",TRUE,3,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.162814,1,120,5,3.2.2021,119.9868015
851,"['high', 64, 2, True]",TRUE,64,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.4426218,1,120,5,3.2.2021,119.9868015
852,"['high', 4, 2, True]",TRUE,4,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.0788432,0,120,5,3.2.2021,119.9868015
853,"['low', 1, 2, False]",FALSE,1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.7890382,1,120,5,3.2.2021,119.9868015
854,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.4434846,1,120,5,3.2.2021,119.9868015
855,"['high', 32, 2, True]",TRUE,32,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.1386504,1,120,5,3.2.2021,119.9868015
856,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.1691985,0,120,5,3.2.2021,119.9868015
857,"['low', 3, 2, True]",TRUE,3,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.0620409,1,120,5,3.2.2021,119.9868015
858,"['high', 16, 2, True]",TRUE,16,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2386509,1,120,5,3.2.2021,119.9868015
859,"['low', 1, 2, False]",FALSE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.7751964,1,120,5,3.2.2021,119.9868015
860,"['low', 64, 2, True]",TRUE,64,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.0892537,1,120,5,3.2.2021,119.9868015
861,"['high', 3, 60, False]",FALSE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,60,left,0.3549752,1,120,5,3.2.2021,119.9868015
862,"['high', 2, 2, True]",TRUE,2,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.0768033,1,120,5,3.2.2021,119.9868015
863,"['high', 16, 2, True]",TRUE,16,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.2273408,1,120,5,3.2.2021,119.9868015
864,"['low', 32, 2, True]",TRUE,32,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.1855921,1,120,5,3.2.2021,119.9868015
865,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.1354905,1,120,5,3.2.2021,119.9868015
866,"['high', 8, 2, True]",TRUE,8,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.0793576,1,120,5,3.2.2021,119.9868015
867,"['high', 1, 2, True]",TRUE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.1335256,0,120,5,3.2.2021,119.9868015
868,"['low', 4, 2, True]",TRUE,4,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.1256043,1,120,5,3.2.2021,119.9868015
869,"['low', 64, 2, True]",TRUE,64,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2325893,1,120,5,3.2.2021,119.9868015
870,"['high', 1, 2, False]",FALSE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,1.110699,1,120,5,3.2.2021,119.9868015
871,"['low', 3, 2, True]",TRUE,3,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.1569572,1,120,5,3.2.2021,119.9868015
872,"['high', 1, 2, True]",TRUE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.8270778,0,120,5,3.2.2021,119.9868015
873,"['high', 16, 2, True]",TRUE,16,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2137171,1,120,5,3.2.2021,119.9868015
874,"['low', 1, 2, False]",FALSE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3244201,1,120,5,3.2.2021,119.9868015
875,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.0532739,1,120,5,3.2.2021,119.9868015
876,"['high', 4, 2, True]",TRUE,4,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.0232322,1,120,5,3.2.2021,119.9868015
877,"['high', 4, 2, True]",TRUE,4,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.0907336,1,120,5,3.2.2021,119.9868015
878,"['high', 16, 2, True]",TRUE,16,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2526761,1,120,5,3.2.2021,119.9868015
879,"['low', 32, 2, True]",TRUE,32,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.1352821,1,120,5,3.2.2021,119.9868015
880,"['low', 1, 2, True]",TRUE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2887781,1,120,5,3.2.2021,119.9868015
881,"['high', 16, 2, True]",TRUE,16,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.1426284,1,120,5,3.2.2021,119.9868015
882,"['low', 4, 2, True]",TRUE,4,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2286575,1,120,5,3.2.2021,119.9868015
883,"['low', 2, 2, True]",TRUE,2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.2775112,0,120,5,3.2.2021,119.9868015
884,"['low', 3, 2, True]",TRUE,3,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.1436369,1,120,5,3.2.2021,119.9868015
885,"['high', 3, 2, True]",TRUE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,1.3790068,0,120,5,3.2.2021,119.9868015
886,"['high', 8, 2, True]",TRUE,8,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.0422614,1,120,5,3.2.2021,119.9868015
887,"['low', 32, 2, True]",TRUE,32,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2763826,1,120,5,3.2.2021,119.9868015
888,"['high', 3, 60, False]",FALSE,3,white,135,right,up,high,white_high_135_up,black_high_45_up,60,right,0.3401415,1,120,5,3.2.2021,119.9868015
889,"['low', 16, 2, True]",TRUE,16,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2353293,1,120,5,3.2.2021,119.9868015
890,"['high', 2, 2, True]",TRUE,2,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.1961058,1,120,5,3.2.2021,119.9868015
891,"['high', 3, 60, False]",FALSE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,60,left,0.3812097,1,120,5,3.2.2021,119.9868015
892,"['high', 16, 2, True]",TRUE,16,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2928352,1,120,5,3.2.2021,119.9868015
893,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2659112,1,120,5,3.2.2021,119.9868015
894,"['high', 16, 2, True]",TRUE,16,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2401198,1,120,5,3.2.2021,119.9868015
895,"['low', 16, 2, True]",TRUE,16,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.266045,1,120,5,3.2.2021,119.9868015
896,"['high', 4, 2, True]",TRUE,4,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.0749109,1,120,5,3.2.2021,119.9868015
897,"['high', 8, 2, True]",TRUE,8,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.212174,1,120,5,3.2.2021,119.9868015
898,"['low', 1, 2, True]",TRUE,1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.2004819,1,120,5,3.2.2021,119.9868015
899,"['low', 32, 2, True]",TRUE,32,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2145029,1,120,5,3.2.2021,119.9868015
900,"['high', 8, 2, True]",TRUE,8,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.0313098,1,120,5,3.2.2021,119.9868015
901,"['high', 32, 2, True]",TRUE,32,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.1066745,1,120,5,3.2.2021,119.9868015
902,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.8564806,1,120,5,3.2.2021,119.9868015
903,"['high', 16, 2, True]",TRUE,16,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.2326379,1,120,5,3.2.2021,119.9868015
904,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.3461364,1,120,5,3.2.2021,119.9868015
905,"['low', 4, 2, True]",TRUE,4,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.4715656,1,120,5,3.2.2021,119.9868015
906,"['low', 32, 2, True]",TRUE,32,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.3071658,1,120,5,3.2.2021,119.9868015
907,"['low', 32, 2, True]",TRUE,32,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2947719,1,120,5,3.2.2021,119.9868015
908,"['high', 32, 2, True]",TRUE,32,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.1700413,1,120,5,3.2.2021,119.9868015
909,"['high', 3, 2, True]",TRUE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.5737812,1,120,5,3.2.2021,119.9868015
910,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.3194325,1,120,5,3.2.2021,119.9868015
911,"['low', 2, 2, True]",TRUE,2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.0651228,0,120,5,3.2.2021,119.9868015
912,"['low', 4, 2, True]",TRUE,4,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.0902693,1,120,5,3.2.2021,119.9868015
913,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.228843,1,120,5,3.2.2021,119.9868015
914,"['high', 3, 60, False]",FALSE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,60,left,0.3153561,1,120,5,3.2.2021,119.9868015
915,"['high', 32, 2, True]",TRUE,32,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2830668,1,120,5,3.2.2021,119.9868015
916,"['low', 3, 2, True]",TRUE,3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.6681169,1,120,5,3.2.2021,119.9868015
917,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.1601987,1,120,5,3.2.2021,119.9868015
918,"['high', 8, 2, True]",TRUE,8,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2139509,1,120,5,3.2.2021,119.9868015
919,"['high', 4, 2, True]",TRUE,4,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.3194113,1,120,5,3.2.2021,119.9868015
920,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.5399104,1,120,5,3.2.2021,119.9868015
921,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,left,0.0731277,0,120,5,3.2.2021,119.9868015
922,"['high', 1, 2, True]",TRUE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.8772829,0,120,5,3.2.2021,119.9868015
923,"['low', 32, 2, True]",TRUE,32,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.1877824,1,120,5,3.2.2021,119.9868015
924,"['high', 32, 2, True]",TRUE,32,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.2166947,1,120,5,3.2.2021,119.9868015
925,"['high', 4, 2, True]",TRUE,4,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.3072865,1,120,5,3.2.2021,119.9868015
926,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.335068,1,120,5,3.2.2021,119.9868015
927,"['high', 8, 2, True]",TRUE,8,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.4135494,1,120,5,3.2.2021,119.9868015
928,"['low', 8, 2, True]",TRUE,8,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1259503,1,120,5,3.2.2021,119.9868015
929,"['high', 1, 2, True]",TRUE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.2630531,0,120,5,3.2.2021,119.9868015
