trial_number,trial_type,mask_present,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,frame_rate,participant,psychopyVersion,frame_rate_detected
26,"['low', 1, 2, False]",FALSE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.6459495,1,120,7,3.2.2021,119.967225
27,"['high', 2, 2, True]",TRUE,2,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.5803291,0,120,7,3.2.2021,119.967225
28,"['low', 1, 2, False]",FALSE,1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,1.2944528,1,120,7,3.2.2021,119.967225
29,"['low', 64, 2, True]",TRUE,64,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1448621,1,120,7,3.2.2021,119.967225
30,"['high', 16, 2, True]",TRUE,16,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.4883141,1,120,7,3.2.2021,119.967225
31,"['low', 16, 2, True]",TRUE,16,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2404979,1,120,7,3.2.2021,119.967225
32,"['low', 3, 2, True]",TRUE,3,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.4149141,0,120,7,3.2.2021,119.967225
33,"['high', 8, 2, True]",TRUE,8,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.2780824,1,120,7,3.2.2021,119.967225
34,"['low', 1, 2, True]",TRUE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.999325,1,120,7,3.2.2021,119.967225
35,"['high', 64, 2, True]",TRUE,64,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.0359188,1,120,7,3.2.2021,119.967225
36,"['low', 3, 2, True]",TRUE,3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2792105,1,120,7,3.2.2021,119.967225
37,"['high', 3, 2, True]",TRUE,3,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.2764794,0,120,7,3.2.2021,119.967225
38,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,1.2414741,1,120,7,3.2.2021,119.967225
39,"['high', 16, 2, True]",TRUE,16,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.8443384,1,120,7,3.2.2021,119.967225
40,"['high', 3, 2, True]",TRUE,3,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,2.8871675,0,120,7,3.2.2021,119.967225
41,"['high', 2, 2, True]",TRUE,2,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.6049657,1,120,7,3.2.2021,119.967225
42,"['low', 16, 2, True]",TRUE,16,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.428167,1,120,7,3.2.2021,119.967225
43,"['high', 1, 2, True]",TRUE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.6146911,0,120,7,3.2.2021,119.967225
44,"['high', 4, 2, True]",TRUE,4,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,1.1305508,0,120,7,3.2.2021,119.967225
45,"['low', 3, 2, True]",TRUE,3,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.4583204,1,120,7,3.2.2021,119.967225
46,"['low', 1, 2, True]",TRUE,1,black,45,right,up,low,black_low_45_up,white_low_135_up,2,left,1.7039516,0,120,7,3.2.2021,119.967225
47,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.1925107,1,120,7,3.2.2021,119.967225
48,"['low', 64, 2, True]",TRUE,64,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.0738148,1,120,7,3.2.2021,119.967225
49,"['low', 32, 2, True]",TRUE,32,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.5584913,1,120,7,3.2.2021,119.967225
50,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2382078,1,120,7,3.2.2021,119.967225
51,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.728147,1,120,7,3.2.2021,119.967225
52,"['low', 16, 2, True]",TRUE,16,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.4103226,1,120,7,3.2.2021,119.967225
53,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,1.0113988,1,120,7,3.2.2021,119.967225
54,"['low', 1, 2, False]",FALSE,1,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,1.359203,1,120,7,3.2.2021,119.967225
55,"['low', 64, 2, True]",TRUE,64,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.3106866,1,120,7,3.2.2021,119.967225
56,"['high', 32, 2, True]",TRUE,32,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.0868152,1,120,7,3.2.2021,119.967225
57,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.5258161,1,120,7,3.2.2021,119.967225
58,"['high', 8, 2, True]",TRUE,8,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.7715439,1,120,7,3.2.2021,119.967225
59,"['high', 8, 2, True]",TRUE,8,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.4976958,1,120,7,3.2.2021,119.967225
60,"['high', 1, 2, False]",FALSE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,1.0097294,0,120,7,3.2.2021,119.967225
61,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.9725597,1,120,7,3.2.2021,119.967225
62,"['low', 1, 2, False]",FALSE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,1.6479282,1,120,7,3.2.2021,119.967225
63,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.1251172,1,120,7,3.2.2021,119.967225
64,"['low', 8, 2, True]",TRUE,8,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.1633426,1,120,7,3.2.2021,119.967225
65,"['high', 3, 2, True]",TRUE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.4756989,1,120,7,3.2.2021,119.967225
66,"['high', 64, 2, True]",TRUE,64,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.1635588,0,120,7,3.2.2021,119.967225
67,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.4632203,1,120,7,3.2.2021,119.967225
68,"['low', 1, 2, True]",TRUE,1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.3538211,1,120,7,3.2.2021,119.967225
69,"['high', 4, 2, True]",TRUE,4,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.3407102,0,120,7,3.2.2021,119.967225
70,"['low', 64, 2, True]",TRUE,64,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.0793517,1,120,7,3.2.2021,119.967225
71,"['high', 2, 2, True]",TRUE,2,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.4107075,1,120,7,3.2.2021,119.967225
72,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,left,0.952376,0,120,7,3.2.2021,119.967225
73,"['high', 3, 2, True]",TRUE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,1.8464777,0,120,7,3.2.2021,119.967225
74,"['high', 8, 2, True]",TRUE,8,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,2.4461667,0,120,7,3.2.2021,119.967225
75,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.8330603,1,120,7,3.2.2021,119.967225
76,"['low', 64, 2, True]",TRUE,64,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1208042,1,120,7,3.2.2021,119.967225
77,"['low', 8, 2, True]",TRUE,8,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2048847,1,120,7,3.2.2021,119.967225
78,"['high', 2, 2, True]",TRUE,2,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.6543789,1,120,7,3.2.2021,119.967225
79,"['high', 8, 2, True]",TRUE,8,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.3061981,1,120,7,3.2.2021,119.967225
80,"['high', 4, 2, True]",TRUE,4,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.3020339,1,120,7,3.2.2021,119.967225
81,"['low', 1, 2, False]",FALSE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,1.0226918,1,120,7,3.2.2021,119.967225
82,"['high', 2, 2, True]",TRUE,2,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.3347324,1,120,7,3.2.2021,119.967225
83,"['low', 32, 2, True]",TRUE,32,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.0923149,1,120,7,3.2.2021,119.967225
84,"['low', 8, 2, True]",TRUE,8,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.5273635,1,120,7,3.2.2021,119.967225
85,"['high', 3, 2, True]",TRUE,3,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.2904338,0,120,7,3.2.2021,119.967225
86,"['high', 64, 2, True]",TRUE,64,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2366493,1,120,7,3.2.2021,119.967225
87,"['low', 1, 2, False]",FALSE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,left,4.0397235,0,120,7,3.2.2021,119.967225
88,"['high', 16, 2, True]",TRUE,16,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.3883945,1,120,7,3.2.2021,119.967225
89,"['high', 3, 60, False]",FALSE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,60,left,0.3947157,1,120,7,3.2.2021,119.967225
90,"['high', 3, 60, False]",FALSE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,60,right,0.3281406,1,120,7,3.2.2021,119.967225
91,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,2.1094987,1,120,7,3.2.2021,119.967225
92,"['low', 2, 2, True]",TRUE,2,black,45,right,down,low,black_low_45_down,white_low_135_down,2,left,4.8635347,0,120,7,3.2.2021,119.967225
93,"['high', 3, 2, True]",TRUE,3,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,1.888975,0,120,7,3.2.2021,119.967225
94,"['high', 1, 2, False]",FALSE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,1.5625019,1,120,7,3.2.2021,119.967225
95,"['high', 3, 2, True]",TRUE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.7435352,1,120,7,3.2.2021,119.967225
96,"['low', 4, 2, True]",TRUE,4,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.8879799,1,120,7,3.2.2021,119.967225
97,"['low', 16, 2, True]",TRUE,16,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3922825,1,120,7,3.2.2021,119.967225
98,"['high', 32, 2, True]",TRUE,32,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.3645695,1,120,7,3.2.2021,119.967225
99,"['high', 4, 2, True]",TRUE,4,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,1.1453408,1,120,7,3.2.2021,119.967225
100,"['low', 2, 2, True]",TRUE,2,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.6527613,1,120,7,3.2.2021,119.967225
101,"['high', 3, 2, True]",TRUE,3,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.3657676,0,120,7,3.2.2021,119.967225
102,"['low', 32, 2, True]",TRUE,32,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.0138363,1,120,7,3.2.2021,119.967225
103,"['low', 8, 2, True]",TRUE,8,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2361365,1,120,7,3.2.2021,119.967225
104,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2828208,1,120,7,3.2.2021,119.967225
105,"['high', 1, 2, True]",TRUE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,0.6087837,0,120,7,3.2.2021,119.967225
106,"['high', 8, 2, True]",TRUE,8,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.3091674,1,120,7,3.2.2021,119.967225
107,"['low', 4, 2, True]",TRUE,4,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2464653,1,120,7,3.2.2021,119.967225
108,"['high', 4, 2, True]",TRUE,4,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2703624,1,120,7,3.2.2021,119.967225
109,"['high', 8, 2, True]",TRUE,8,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2118261,1,120,7,3.2.2021,119.967225
110,"['high', 16, 2, True]",TRUE,16,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.1528551,1,120,7,3.2.2021,119.967225
111,"['low', 2, 2, True]",TRUE,2,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2988056,1,120,7,3.2.2021,119.967225
112,"['high', 1, 2, True]",TRUE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.4265211,0,120,7,3.2.2021,119.967225
113,"['high', 64, 2, True]",TRUE,64,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.5580115,1,120,7,3.2.2021,119.967225
114,"['high', 32, 2, True]",TRUE,32,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.149101,1,120,7,3.2.2021,119.967225
115,"['high', 8, 2, True]",TRUE,8,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.1070242,1,120,7,3.2.2021,119.967225
116,"['low', 1, 2, False]",FALSE,1,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.7363955,1,120,7,3.2.2021,119.967225
117,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.6732783,1,120,7,3.2.2021,119.967225
118,"['low', 32, 2, True]",TRUE,32,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.5080834,1,120,7,3.2.2021,119.967225
119,"['low', 16, 2, True]",TRUE,16,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.1048105,1,120,7,3.2.2021,119.967225
120,"['high', 3, 2, True]",TRUE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.1637689,1,120,7,3.2.2021,119.967225
121,"['high', 16, 2, True]",TRUE,16,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,1.4174761,1,120,7,3.2.2021,119.967225
122,"['high', 32, 2, True]",TRUE,32,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.3695427,1,120,7,3.2.2021,119.967225
123,"['high', 2, 2, True]",TRUE,2,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3722328,1,120,7,3.2.2021,119.967225
124,"['high', 64, 2, True]",TRUE,64,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.1765321,1,120,7,3.2.2021,119.967225
125,"['low', 4, 2, True]",TRUE,4,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.7245436,1,120,7,3.2.2021,119.967225
126,"['low', 3, 2, True]",TRUE,3,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.3672778,1,120,7,3.2.2021,119.967225
127,"['high', 4, 2, True]",TRUE,4,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2492842,1,120,7,3.2.2021,119.967225
128,"['low', 1, 2, True]",TRUE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.3743091,0,120,7,3.2.2021,119.967225
129,"['low', 3, 2, True]",TRUE,3,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.174143,1,120,7,3.2.2021,119.967225
130,"['high', 3, 60, False]",FALSE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,60,left,0.2648357,1,120,7,3.2.2021,119.967225
131,"['high', 2, 2, True]",TRUE,2,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,1.2958303,0,120,7,3.2.2021,119.967225
132,"['low', 1, 2, True]",TRUE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.548907,1,120,7,3.2.2021,119.967225
133,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.3700092,1,120,7,3.2.2021,119.967225
134,"['high', 1, 2, False]",FALSE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.643857,0,120,7,3.2.2021,119.967225
135,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2424128,1,120,7,3.2.2021,119.967225
136,"['low', 32, 2, True]",TRUE,32,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.0901961,1,120,7,3.2.2021,119.967225
137,"['low', 1, 2, True]",TRUE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.9568965,0,120,7,3.2.2021,119.967225
138,"['low', 8, 2, True]",TRUE,8,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2178456,1,120,7,3.2.2021,119.967225
139,"['high', 1, 2, False]",FALSE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.5339464,1,120,7,3.2.2021,119.967225
140,"['high', 3, 60, False]",FALSE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,60,left,2.6096005,1,120,7,3.2.2021,119.967225
141,"['high', 2, 2, True]",TRUE,2,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.5235955,1,120,7,3.2.2021,119.967225
142,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.4687661,1,120,7,3.2.2021,119.967225
143,"['low', 32, 2, True]",TRUE,32,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,2.1299408,1,120,7,3.2.2021,119.967225
144,"['low', 3, 2, True]",TRUE,3,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.3352756,1,120,7,3.2.2021,119.967225
145,"['low', 64, 2, True]",TRUE,64,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.271753,1,120,7,3.2.2021,119.967225
146,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.1169438,1,120,7,3.2.2021,119.967225
147,"['low', 3, 2, True]",TRUE,3,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.1182,0,120,7,3.2.2021,119.967225
148,"['low', 1, 2, False]",FALSE,1,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.6889397,1,120,7,3.2.2021,119.967225
149,"['high', 2, 2, True]",TRUE,2,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,0.4083257,0,120,7,3.2.2021,119.967225
150,"['high', 2, 2, True]",TRUE,2,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2895885,1,120,7,3.2.2021,119.967225
151,"['low', 3, 2, True]",TRUE,3,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.4407015,1,120,7,3.2.2021,119.967225
152,"['low', 32, 2, True]",TRUE,32,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.0357954,1,120,7,3.2.2021,119.967225
153,"['high', 3, 2, True]",TRUE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.189516,0,120,7,3.2.2021,119.967225
154,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,0.3646638,0,120,7,3.2.2021,119.967225
155,"['high', 8, 2, True]",TRUE,8,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.2370133,1,120,7,3.2.2021,119.967225
156,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.5664016,1,120,7,3.2.2021,119.967225
157,"['low', 3, 2, True]",TRUE,3,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1011309,1,120,7,3.2.2021,119.967225
158,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.1152467,1,120,7,3.2.2021,119.967225
159,"['high', 1, 2, True]",TRUE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2569081,1,120,7,3.2.2021,119.967225
160,"['low', 16, 2, True]",TRUE,16,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.3923844,1,120,7,3.2.2021,119.967225
161,"['high', 4, 2, True]",TRUE,4,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2237387,1,120,7,3.2.2021,119.967225
162,"['low', 2, 2, True]",TRUE,2,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3112131,1,120,7,3.2.2021,119.967225
163,"['low', 64, 2, True]",TRUE,64,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.0389659,1,120,7,3.2.2021,119.967225
164,"['high', 1, 2, False]",FALSE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.3454411,1,120,7,3.2.2021,119.967225
165,"['low', 8, 2, True]",TRUE,8,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.114395,1,120,7,3.2.2021,119.967225
166,"['low', 2, 2, True]",TRUE,2,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.1724584,1,120,7,3.2.2021,119.967225
167,"['low', 3, 2, True]",TRUE,3,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2088164,1,120,7,3.2.2021,119.967225
168,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.118077,1,120,7,3.2.2021,119.967225
169,"['high', 64, 2, True]",TRUE,64,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.2966976,1,120,7,3.2.2021,119.967225
170,"['low', 64, 2, True]",TRUE,64,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.0935274,1,120,7,3.2.2021,119.967225
171,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.7508421,1,120,7,3.2.2021,119.967225
172,"['low', 1, 2, True]",TRUE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,1.3746249,1,120,7,3.2.2021,119.967225
173,"['high', 3, 60, False]",FALSE,3,black,45,right,down,high,black_high_45_down,white_high_135_down,60,right,0.3064053,1,120,7,3.2.2021,119.967225
174,"['high', 8, 2, True]",TRUE,8,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2831669,1,120,7,3.2.2021,119.967225
175,"['low', 32, 2, True]",TRUE,32,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.4759821,1,120,7,3.2.2021,119.967225
176,"['high', 1, 2, True]",TRUE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.7810456,0,120,7,3.2.2021,119.967225
177,"['high', 64, 2, True]",TRUE,64,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.3014258,1,120,7,3.2.2021,119.967225
178,"['low', 8, 2, True]",TRUE,8,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2074047,1,120,7,3.2.2021,119.967225
179,"['low', 4, 2, True]",TRUE,4,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.3336762,1,120,7,3.2.2021,119.967225
180,"['high', 32, 2, True]",TRUE,32,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.1479758,1,120,7,3.2.2021,119.967225
