trial_number,trial_type,mask_present,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,frame_rate,participant,psychopyVersion,frame_rate_detected
179,"['low', 3, 2, True]",TRUE,3,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.8591147,1,120,1,3.2.2021,119.9872334
180,"['high', 16, 2, True]",TRUE,16,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.4240216,1,120,1,3.2.2021,119.9872334
181,"['low', 4, 2, True]",TRUE,4,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1295027,1,120,1,3.2.2021,119.9872334
182,"['low', 8, 2, True]",TRUE,8,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,1.2734592,0,120,1,3.2.2021,119.9872334
183,"['low', 2, 2, True]",TRUE,2,white,45,left,up,low,white_low_45_up,black_low_135_up,2,right,0.0207439,0,120,1,3.2.2021,119.9872334
184,"['high', 3, 2, True]",TRUE,3,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.1552807,0,120,1,3.2.2021,119.9872334
185,"['high', 16, 2, True]",TRUE,16,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,0.4994944,0,120,1,3.2.2021,119.9872334
186,"['low', 8, 2, True]",TRUE,8,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.0658487,1,120,1,3.2.2021,119.9872334
187,"['high', 8, 2, True]",TRUE,8,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.3296571,0,120,1,3.2.2021,119.9872334
188,"['high', 16, 2, True]",TRUE,16,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3500378,1,120,1,3.2.2021,119.9872334
189,"['low', 64, 2, True]",TRUE,64,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1575797,1,120,1,3.2.2021,119.9872334
190,"['low', 64, 2, True]",TRUE,64,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2822457,1,120,1,3.2.2021,119.9872334
191,"['low', 16, 2, True]",TRUE,16,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.1539564,1,120,1,3.2.2021,119.9872334
192,"['low', 3, 2, True]",TRUE,3,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1391031,1,120,1,3.2.2021,119.9872334
193,"['high', 3, 2, True]",TRUE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2242493,1,120,1,3.2.2021,119.9872334
194,"['high', 3, 2, True]",TRUE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2997099,1,120,1,3.2.2021,119.9872334
195,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2738719,1,120,1,3.2.2021,119.9872334
196,"['high', 2, 2, True]",TRUE,2,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.1980873,0,120,1,3.2.2021,119.9872334
197,"['high', 3, 60, False]",FALSE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,60,left,0.054561,1,120,1,3.2.2021,119.9872334
198,"['high', 1, 2, False]",FALSE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.4557987,0,120,1,3.2.2021,119.9872334
199,"['high', 4, 2, True]",TRUE,4,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.4614084,1,120,1,3.2.2021,119.9872334
200,"['low', 64, 2, True]",TRUE,64,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.3459085,1,120,1,3.2.2021,119.9872334
201,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2293016,1,120,1,3.2.2021,119.9872334
202,"['low', 32, 2, True]",TRUE,32,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.454244,1,120,1,3.2.2021,119.9872334
203,"['high', 64, 2, True]",TRUE,64,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.0263707,1,120,1,3.2.2021,119.9872334
204,"['high', 16, 2, True]",TRUE,16,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2457574,1,120,1,3.2.2021,119.9872334
205,"['low', 16, 2, True]",TRUE,16,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.1324474,1,120,1,3.2.2021,119.9872334
206,"['high', 1, 2, True]",TRUE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.1291156,1,120,1,3.2.2021,119.9872334
207,"['high', 3, 60, False]",FALSE,3,black,45,right,up,high,black_high_45_up,white_high_135_up,60,right,0.3859993,1,120,1,3.2.2021,119.9872334
208,"['low', 32, 2, True]",TRUE,32,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.03248,1,120,1,3.2.2021,119.9872334
209,"['high', 2, 2, True]",TRUE,2,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.0683524,0,120,1,3.2.2021,119.9872334
210,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.1479657,1,120,1,3.2.2021,119.9872334
211,"['low', 64, 2, True]",TRUE,64,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.1811852,1,120,1,3.2.2021,119.9872334
212,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.3892976,1,120,1,3.2.2021,119.9872334
213,"['high', 1, 2, True]",TRUE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.0606588,0,120,1,3.2.2021,119.9872334
214,"['low', 3, 2, True]",TRUE,3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.6520381,1,120,1,3.2.2021,119.9872334
215,"['low', 32, 2, True]",TRUE,32,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.6223392,1,120,1,3.2.2021,119.9872334
216,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.1458742,0,120,1,3.2.2021,119.9872334
217,"['high', 1, 2, True]",TRUE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.531167,1,120,1,3.2.2021,119.9872334
218,"['low', 2, 2, True]",TRUE,2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.2480224,0,120,1,3.2.2021,119.9872334
219,"['high', 1, 2, True]",TRUE,1,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.1663488,1,120,1,3.2.2021,119.9872334
220,"['low', 16, 2, True]",TRUE,16,black,45,right,up,low,black_low_45_up,white_low_135_up,2,left,2.6595424,0,120,1,3.2.2021,119.9872334
221,"['low', 64, 2, True]",TRUE,64,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2455567,1,120,1,3.2.2021,119.9872334
222,"['low', 16, 2, True]",TRUE,16,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,1.1924599,1,120,1,3.2.2021,119.9872334
223,"['high', 2, 2, True]",TRUE,2,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.0943365,1,120,1,3.2.2021,119.9872334
224,"['high', 64, 2, True]",TRUE,64,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.3717961,1,120,1,3.2.2021,119.9872334
225,"['high', 2, 2, True]",TRUE,2,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.2738544,0,120,1,3.2.2021,119.9872334
226,"['low', 64, 2, True]",TRUE,64,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.0683757,1,120,1,3.2.2021,119.9872334
227,"['high', 1, 2, True]",TRUE,1,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.0219045,1,120,1,3.2.2021,119.9872334
228,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.4250195,1,120,1,3.2.2021,119.9872334
229,"['high', 1, 2, True]",TRUE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2787386,1,120,1,3.2.2021,119.9872334
230,"['high', 4, 2, True]",TRUE,4,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.3429599,0,120,1,3.2.2021,119.9872334
231,"['low', 8, 2, True]",TRUE,8,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.011974,1,120,1,3.2.2021,119.9872334
232,"['high', 32, 2, True]",TRUE,32,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,1.0797101,1,120,1,3.2.2021,119.9872334
233,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2951734,1,120,1,3.2.2021,119.9872334
234,"['high', 4, 2, True]",TRUE,4,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.0379162,1,120,1,3.2.2021,119.9872334
235,"['low', 64, 2, True]",TRUE,64,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.3549182,1,120,1,3.2.2021,119.9872334
236,"['low', 4, 2, True]",TRUE,4,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2011971,1,120,1,3.2.2021,119.9872334
237,"['low', 4, 2, True]",TRUE,4,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1534409,1,120,1,3.2.2021,119.9872334
238,"['low', 64, 2, True]",TRUE,64,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.3089967,1,120,1,3.2.2021,119.9872334
239,"['low', 8, 2, True]",TRUE,8,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.0088887,1,120,1,3.2.2021,119.9872334
240,"['low', 3, 2, True]",TRUE,3,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.1105596,0,120,1,3.2.2021,119.9872334
241,"['high', 64, 2, True]",TRUE,64,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.1541494,1,120,1,3.2.2021,119.9872334
242,"['high', 1, 2, False]",FALSE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.1937972,0,120,1,3.2.2021,119.9872334
243,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.5108575,1,120,1,3.2.2021,119.9872334
244,"['high', 3, 60, False]",FALSE,3,black,45,right,up,high,black_high_45_up,white_high_135_up,60,right,0.1670814,1,120,1,3.2.2021,119.9872334
245,"['low', 8, 2, True]",TRUE,8,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1833341,1,120,1,3.2.2021,119.9872334
246,"['low', 2, 2, True]",TRUE,2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.1985848,0,120,1,3.2.2021,119.9872334
247,"['high', 4, 2, True]",TRUE,4,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.2226678,0,120,1,3.2.2021,119.9872334
248,"['high', 1, 2, True]",TRUE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.0841585,0,120,1,3.2.2021,119.9872334
249,"['low', 4, 2, True]",TRUE,4,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.1067355,1,120,1,3.2.2021,119.9872334
250,"['low', 32, 2, True]",TRUE,32,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.0302515,1,120,1,3.2.2021,119.9872334
251,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3144247,1,120,1,3.2.2021,119.9872334
252,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2656782,1,120,1,3.2.2021,119.9872334
253,"['low', 32, 2, True]",TRUE,32,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2258832,1,120,1,3.2.2021,119.9872334
254,"['low', 16, 2, True]",TRUE,16,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1942092,1,120,1,3.2.2021,119.9872334
255,"['low', 4, 2, True]",TRUE,4,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.092677,0,120,1,3.2.2021,119.9872334
256,"['high', 3, 2, True]",TRUE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.0945101,1,120,1,3.2.2021,119.9872334
257,"['low', 2, 2, True]",TRUE,2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.5922532,0,120,1,3.2.2021,119.9872334
258,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2075266,1,120,1,3.2.2021,119.9872334
259,"['high', 8, 2, True]",TRUE,8,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2916618,1,120,1,3.2.2021,119.9872334
260,"['high', 32, 2, True]",TRUE,32,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.2208449,1,120,1,3.2.2021,119.9872334
261,"['high', 3, 60, False]",FALSE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,60,left,0.1776448,1,120,1,3.2.2021,119.9872334
262,"['high', 2, 2, True]",TRUE,2,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.0931922,0,120,1,3.2.2021,119.9872334
263,"['low', 4, 2, True]",TRUE,4,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.673108,1,120,1,3.2.2021,119.9872334
264,"['high', 8, 2, True]",TRUE,8,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,1.1049671,0,120,1,3.2.2021,119.9872334
265,"['low', 8, 2, True]",TRUE,8,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.167149,1,120,1,3.2.2021,119.9872334
266,"['low', 1, 2, False]",FALSE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.4396573,1,120,1,3.2.2021,119.9872334
267,"['high', 32, 2, True]",TRUE,32,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3986772,1,120,1,3.2.2021,119.9872334
268,"['low', 1, 2, False]",FALSE,1,white,45,left,down,low,white_low_45_down,black_low_135_down,2,right,0.5868537,0,120,1,3.2.2021,119.9872334
269,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,1.5296124,1,120,1,3.2.2021,119.9872334
270,"['low', 16, 2, True]",TRUE,16,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1328564,1,120,1,3.2.2021,119.9872334
271,"['high', 3, 60, False]",FALSE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,60,right,0.1478616,1,120,1,3.2.2021,119.9872334
272,"['low', 4, 2, True]",TRUE,4,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.4363368,1,120,1,3.2.2021,119.9872334
273,"['high', 3, 2, True]",TRUE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,0.1948425,0,120,1,3.2.2021,119.9872334
274,"['high', 2, 2, True]",TRUE,2,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.2343252,0,120,1,3.2.2021,119.9872334
275,"['high', 16, 2, True]",TRUE,16,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.2982281,0,120,1,3.2.2021,119.9872334
276,"['high', 1, 2, False]",FALSE,1,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.3996164,0,120,1,3.2.2021,119.9872334
277,"['high', 8, 2, True]",TRUE,8,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.1945918,0,120,1,3.2.2021,119.9872334
278,"['low', 32, 2, True]",TRUE,32,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.0608823,1,120,1,3.2.2021,119.9872334
279,"['high', 64, 2, True]",TRUE,64,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.1142058,1,120,1,3.2.2021,119.9872334
280,"['low', 8, 2, True]",TRUE,8,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.0469955,1,120,1,3.2.2021,119.9872334
281,"['low', 2, 2, True]",TRUE,2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.4677977,0,120,1,3.2.2021,119.9872334
282,"['low', 4, 2, True]",TRUE,4,white,135,right,up,low,white_low_135_up,black_low_45_up,2,left,0.4840421,0,120,1,3.2.2021,119.9872334
283,"['low', 8, 2, True]",TRUE,8,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1340858,1,120,1,3.2.2021,119.9872334
284,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.3715389,1,120,1,3.2.2021,119.9872334
285,"['high', 3, 2, True]",TRUE,3,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.0323602,1,120,1,3.2.2021,119.9872334
286,"['high', 64, 2, True]",TRUE,64,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2974545,1,120,1,3.2.2021,119.9872334
287,"['low', 16, 2, True]",TRUE,16,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.23565,1,120,1,3.2.2021,119.9872334
288,"['low', 3, 2, True]",TRUE,3,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.1424256,1,120,1,3.2.2021,119.9872334
289,"['low', 32, 2, True]",TRUE,32,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.0679463,1,120,1,3.2.2021,119.9872334
290,"['low', 32, 2, True]",TRUE,32,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1841688,1,120,1,3.2.2021,119.9872334
291,"['high', 32, 2, True]",TRUE,32,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.3051039,1,120,1,3.2.2021,119.9872334
292,"['high', 8, 2, True]",TRUE,8,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,2.0302074,1,120,1,3.2.2021,119.9872334
293,"['high', 8, 2, True]",TRUE,8,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2161405,1,120,1,3.2.2021,119.9872334
294,"['high', 64, 2, True]",TRUE,64,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.3507623,1,120,1,3.2.2021,119.9872334
295,"['high', 8, 2, True]",TRUE,8,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.0633499,0,120,1,3.2.2021,119.9872334
296,"['low', 2, 2, True]",TRUE,2,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.0902503,1,120,1,3.2.2021,119.9872334
297,"['high', 4, 2, True]",TRUE,4,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.1292543,1,120,1,3.2.2021,119.9872334
298,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2401664,1,120,1,3.2.2021,119.9872334
299,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,0.3335731,0,120,1,3.2.2021,119.9872334
300,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2258211,1,120,1,3.2.2021,119.9872334
301,"['high', 32, 2, True]",TRUE,32,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.1120011,1,120,1,3.2.2021,119.9872334
302,"['low', 64, 2, True]",TRUE,64,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.0693176,1,120,1,3.2.2021,119.9872334
303,"['high', 64, 2, True]",TRUE,64,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.1247303,1,120,1,3.2.2021,119.9872334
304,"['high', 64, 2, True]",TRUE,64,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.1820574,1,120,1,3.2.2021,119.9872334
305,"['high', 1, 2, True]",TRUE,1,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.0856536,0,120,1,3.2.2021,119.9872334
306,"['low', 32, 2, True]",TRUE,32,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1645462,1,120,1,3.2.2021,119.9872334
307,"['low', 8, 2, True]",TRUE,8,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3585206,1,120,1,3.2.2021,119.9872334
308,"['high', 8, 2, True]",TRUE,8,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.5122284,1,120,1,3.2.2021,119.9872334
309,"['high', 32, 2, True]",TRUE,32,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2966909,1,120,1,3.2.2021,119.9872334
310,"['high', 64, 2, True]",TRUE,64,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.4305565,1,120,1,3.2.2021,119.9872334
311,"['high', 3, 60, False]",FALSE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,60,left,0.1753488,1,120,1,3.2.2021,119.9872334
312,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,0.4855727,0,120,1,3.2.2021,119.9872334
313,"['high', 32, 2, True]",TRUE,32,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2590868,1,120,1,3.2.2021,119.9872334
314,"['high', 2, 2, True]",TRUE,2,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.1633226,0,120,1,3.2.2021,119.9872334
315,"['low', 1, 2, True]",TRUE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.5195098,1,120,1,3.2.2021,119.9872334
316,"['high', 2, 2, True]",TRUE,2,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3608193,1,120,1,3.2.2021,119.9872334
317,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.3388814,1,120,1,3.2.2021,119.9872334
318,"['high', 8, 2, True]",TRUE,8,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.1338806,0,120,1,3.2.2021,119.9872334
319,"['low', 2, 2, True]",TRUE,2,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.0957289,1,120,1,3.2.2021,119.9872334
320,"['high', 4, 2, True]",TRUE,4,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.2471423,1,120,1,3.2.2021,119.9872334
321,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,1.0655718,1,120,1,3.2.2021,119.9872334
322,"['high', 64, 2, True]",TRUE,64,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.4976331,1,120,1,3.2.2021,119.9872334
323,"['high', 16, 2, True]",TRUE,16,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2202106,1,120,1,3.2.2021,119.9872334
324,"['low', 8, 2, True]",TRUE,8,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.3339554,0,120,1,3.2.2021,119.9872334
325,"['low', 64, 2, True]",TRUE,64,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.6262772,1,120,1,3.2.2021,119.9872334
326,"['low', 32, 2, True]",TRUE,32,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1786541,1,120,1,3.2.2021,119.9872334
327,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,left,0.299159,0,120,1,3.2.2021,119.9872334
328,"['low', 1, 2, False]",FALSE,1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.5223915,1,120,1,3.2.2021,119.9872334
329,"['low', 2, 2, True]",TRUE,2,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.0193617,1,120,1,3.2.2021,119.9872334
330,"['high', 3, 2, True]",TRUE,3,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.5672449,0,120,1,3.2.2021,119.9872334
331,"['low', 64, 2, True]",TRUE,64,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.0243372,1,120,1,3.2.2021,119.9872334
332,"['high', 1, 2, False]",FALSE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.4699894,1,120,1,3.2.2021,119.9872334
333,"['low', 1, 2, True]",TRUE,1,white,45,left,down,low,white_low_45_down,black_low_135_down,2,right,0.2035419,0,120,1,3.2.2021,119.9872334
334,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,1.1184925,1,120,1,3.2.2021,119.9872334
335,"['high', 1, 2, True]",TRUE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.2738028,0,120,1,3.2.2021,119.9872334
336,"['high', 1, 2, True]",TRUE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.0593891,0,120,1,3.2.2021,119.9872334
337,"['high', 8, 2, True]",TRUE,8,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.1513796,0,120,1,3.2.2021,119.9872334
338,"['high', 32, 2, True]",TRUE,32,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.0333021,1,120,1,3.2.2021,119.9872334
339,"['high', 3, 60, False]",FALSE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,60,left,0.1848608,1,120,1,3.2.2021,119.9872334
340,"['high', 2, 2, True]",TRUE,2,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.3903257,1,120,1,3.2.2021,119.9872334
341,"['high', 8, 2, True]",TRUE,8,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.0754361,0,120,1,3.2.2021,119.9872334
342,"['high', 1, 2, False]",FALSE,1,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.1906329,1,120,1,3.2.2021,119.9872334
343,"['low', 32, 2, True]",TRUE,32,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.4156395,1,120,1,3.2.2021,119.9872334
344,"['high', 3, 2, True]",TRUE,3,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2409741,1,120,1,3.2.2021,119.9872334
345,"['high', 1, 2, True]",TRUE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,2.1423183,1,120,1,3.2.2021,119.9872334
346,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,0.1985327,0,120,1,3.2.2021,119.9872334
347,"['low', 1, 2, False]",FALSE,1,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.7057872,1,120,1,3.2.2021,119.9872334
348,"['low', 3, 2, True]",TRUE,3,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2204163,1,120,1,3.2.2021,119.9872334
349,"['low', 1, 2, True]",TRUE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.1505558,0,120,1,3.2.2021,119.9872334
350,"['low', 16, 2, True]",TRUE,16,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.1220003,1,120,1,3.2.2021,119.9872334
351,"['low', 16, 2, True]",TRUE,16,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.1671512,1,120,1,3.2.2021,119.9872334
352,"['high', 1, 2, True]",TRUE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,0.2033208,0,120,1,3.2.2021,119.9872334
353,"['high', 4, 2, True]",TRUE,4,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2392406,1,120,1,3.2.2021,119.9872334
354,"['low', 2, 2, True]",TRUE,2,white,135,right,up,low,white_low_135_up,black_low_45_up,2,left,5.0578793,0,120,1,3.2.2021,119.9872334
355,"['low', 8, 2, True]",TRUE,8,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.1938452,0,120,1,3.2.2021,119.9872334
356,"['low', 4, 2, True]",TRUE,4,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.0242987,1,120,1,3.2.2021,119.9872334
357,"['low', 3, 2, True]",TRUE,3,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.3628037,1,120,1,3.2.2021,119.9872334
358,"['high', 16, 2, True]",TRUE,16,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.5026617,1,120,1,3.2.2021,119.9872334
