trial_number,trial_type,mask_present,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,frame_rate,participant,psychopyVersion,frame_rate_detected
37,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.7549819,1,120,2,3.2.2021,119.9934244
38,"['high', 1, 2, False]",FALSE,1,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.7062027,1,120,2,3.2.2021,119.9934244
39,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.4527773,1,120,2,3.2.2021,119.9934244
40,"['high', 4, 2, True]",TRUE,4,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2907927,1,120,2,3.2.2021,119.9934244
41,"['low', 8, 2, True]",TRUE,8,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.3609436,1,120,2,3.2.2021,119.9934244
42,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.5291421,0,120,2,3.2.2021,119.9934244
43,"['high', 1, 2, True]",TRUE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.3499958,0,120,2,3.2.2021,119.9934244
44,"['low', 4, 2, True]",TRUE,4,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.2519427,0,120,2,3.2.2021,119.9934244
45,"['low', 2, 2, True]",TRUE,2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.2965611,0,120,2,3.2.2021,119.9934244
46,"['low', 4, 2, True]",TRUE,4,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.237344,0,120,2,3.2.2021,119.9934244
47,"['low', 3, 2, True]",TRUE,3,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2052376,1,120,2,3.2.2021,119.9934244
48,"['low', 32, 2, True]",TRUE,32,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.1510988,1,120,2,3.2.2021,119.9934244
49,"['low', 16, 2, True]",TRUE,16,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.3783407,1,120,2,3.2.2021,119.9934244
50,"['high', 64, 2, True]",TRUE,64,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.1796505,1,120,2,3.2.2021,119.9934244
51,"['high', 8, 2, True]",TRUE,8,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.3221118,1,120,2,3.2.2021,119.9934244
52,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.4445133,1,120,2,3.2.2021,119.9934244
53,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,1.6420096,0,120,2,3.2.2021,119.9934244
54,"['high', 2, 2, True]",TRUE,2,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.2947647,0,120,2,3.2.2021,119.9934244
55,"['high', 32, 2, True]",TRUE,32,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.1855148,1,120,2,3.2.2021,119.9934244
56,"['high', 1, 2, True]",TRUE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.7893296,1,120,2,3.2.2021,119.9934244
57,"['high', 8, 2, True]",TRUE,8,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.5278047,0,120,2,3.2.2021,119.9934244
58,"['low', 3, 2, True]",TRUE,3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.2622616,0,120,2,3.2.2021,119.9934244
59,"['low', 8, 2, True]",TRUE,8,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2571031,1,120,2,3.2.2021,119.9934244
60,"['high', 2, 2, True]",TRUE,2,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.4826211,1,120,2,3.2.2021,119.9934244
61,"['low', 16, 2, True]",TRUE,16,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2236929,1,120,2,3.2.2021,119.9934244
62,"['high', 4, 2, True]",TRUE,4,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.3151418,1,120,2,3.2.2021,119.9934244
63,"['low', 16, 2, True]",TRUE,16,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2246771,1,120,2,3.2.2021,119.9934244
64,"['high', 3, 2, True]",TRUE,3,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.9161629,0,120,2,3.2.2021,119.9934244
65,"['low', 3, 2, True]",TRUE,3,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3996328,1,120,2,3.2.2021,119.9934244
66,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.190161,1,120,2,3.2.2021,119.9934244
67,"['low', 3, 2, True]",TRUE,3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.1642941,0,120,2,3.2.2021,119.9934244
68,"['high', 3, 2, True]",TRUE,3,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,1.6968499,1,120,2,3.2.2021,119.9934244
69,"['high', 8, 2, True]",TRUE,8,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2269043,1,120,2,3.2.2021,119.9934244
70,"['high', 3, 60, False]",FALSE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,60,right,0.2625866,1,120,2,3.2.2021,119.9934244
71,"['low', 16, 2, True]",TRUE,16,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.3851151,1,120,2,3.2.2021,119.9934244
72,"['low', 4, 2, True]",TRUE,4,black,45,right,up,low,black_low_45_up,white_low_135_up,2,left,0.9267118,0,120,2,3.2.2021,119.9934244
73,"['low', 3, 2, True]",TRUE,3,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.5280152,1,120,2,3.2.2021,119.9934244
74,"['low', 16, 2, True]",TRUE,16,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2577616,1,120,2,3.2.2021,119.9934244
75,"['high', 32, 2, True]",TRUE,32,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2625113,1,120,2,3.2.2021,119.9934244
76,"['low', 4, 2, True]",TRUE,4,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2658509,1,120,2,3.2.2021,119.9934244
77,"['high', 16, 2, True]",TRUE,16,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,2.9099263,0,120,2,3.2.2021,119.9934244
78,"['low', 1, 2, False]",FALSE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.5448288,1,120,2,3.2.2021,119.9934244
79,"['low', 32, 2, True]",TRUE,32,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.257276,1,120,2,3.2.2021,119.9934244
80,"['low', 1, 2, False]",FALSE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,1.2709474,0,120,2,3.2.2021,119.9934244
81,"['high', 32, 2, True]",TRUE,32,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2430222,1,120,2,3.2.2021,119.9934244
82,"['low', 32, 2, True]",TRUE,32,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2645615,1,120,2,3.2.2021,119.9934244
83,"['low', 1, 2, True]",TRUE,1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,right,3.0012455,0,120,2,3.2.2021,119.9934244
84,"['low', 64, 2, True]",TRUE,64,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2923215,1,120,2,3.2.2021,119.9934244
85,"['low', 1, 2, False]",FALSE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,1.6188312,1,120,2,3.2.2021,119.9934244
86,"['low', 1, 2, False]",FALSE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,1.1984044,1,120,2,3.2.2021,119.9934244
87,"['high', 8, 2, True]",TRUE,8,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.9234847,1,120,2,3.2.2021,119.9934244
88,"['high', 4, 2, True]",TRUE,4,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,1.8496383,1,120,2,3.2.2021,119.9934244
89,"['high', 4, 2, True]",TRUE,4,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.7325317,1,120,2,3.2.2021,119.9934244
90,"['high', 4, 2, True]",TRUE,4,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,1.3693034,1,120,2,3.2.2021,119.9934244
91,"['high', 32, 2, True]",TRUE,32,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.277714,1,120,2,3.2.2021,119.9934244
92,"['low', 8, 2, True]",TRUE,8,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.4251725,1,120,2,3.2.2021,119.9934244
93,"['low', 16, 2, True]",TRUE,16,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.3571366,1,120,2,3.2.2021,119.9934244
94,"['low', 2, 2, True]",TRUE,2,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.5064469,1,120,2,3.2.2021,119.9934244
95,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,1.696549,1,120,2,3.2.2021,119.9934244
96,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,left,0.912597,0,120,2,3.2.2021,119.9934244
97,"['low', 8, 2, True]",TRUE,8,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.432233,1,120,2,3.2.2021,119.9934244
98,"['high', 2, 2, True]",TRUE,2,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.7971667,1,120,2,3.2.2021,119.9934244
99,"['low', 64, 2, True]",TRUE,64,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2521127,1,120,2,3.2.2021,119.9934244
100,"['low', 1, 2, True]",TRUE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,left,1.7013009,0,120,2,3.2.2021,119.9934244
101,"['high', 1, 2, True]",TRUE,1,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,2.9084824,1,120,2,3.2.2021,119.9934244
102,"['high', 8, 2, True]",TRUE,8,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.4002594,1,120,2,3.2.2021,119.9934244
103,"['low', 3, 2, True]",TRUE,3,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,1.024617,1,120,2,3.2.2021,119.9934244
104,"['low', 3, 2, True]",TRUE,3,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2854719,1,120,2,3.2.2021,119.9934244
105,"['high', 3, 60, False]",FALSE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,60,right,0.3749068,1,120,2,3.2.2021,119.9934244
106,"['low', 64, 2, True]",TRUE,64,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2041099,1,120,2,3.2.2021,119.9934244
107,"['low', 32, 2, True]",TRUE,32,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2630969,1,120,2,3.2.2021,119.9934244
108,"['high', 3, 60, False]",FALSE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,60,left,0.5416449,1,120,2,3.2.2021,119.9934244
109,"['high', 1, 2, True]",TRUE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,1.969022,1,120,2,3.2.2021,119.9934244
110,"['high', 8, 2, True]",TRUE,8,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.3423827,1,120,2,3.2.2021,119.9934244
111,"['high', 3, 2, True]",TRUE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,1.288719,1,120,2,3.2.2021,119.9934244
112,"['low', 1, 2, False]",FALSE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,left,1.9058662,0,120,2,3.2.2021,119.9934244
113,"['high', 16, 2, True]",TRUE,16,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.5511328,1,120,2,3.2.2021,119.9934244
114,"['high', 3, 2, True]",TRUE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,1.7025736,1,120,2,3.2.2021,119.9934244
115,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.7441441,1,120,2,3.2.2021,119.9934244
116,"['high', 16, 2, True]",TRUE,16,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2584681,1,120,2,3.2.2021,119.9934244
117,"['low', 32, 2, True]",TRUE,32,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.184339,1,120,2,3.2.2021,119.9934244
118,"['high', 32, 2, True]",TRUE,32,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2194434,1,120,2,3.2.2021,119.9934244
119,"['high', 32, 2, True]",TRUE,32,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.328709,1,120,2,3.2.2021,119.9934244
120,"['high', 1, 2, True]",TRUE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.53175,1,120,2,3.2.2021,119.9934244
121,"['low', 1, 2, False]",FALSE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,1.1880574,1,120,2,3.2.2021,119.9934244
122,"['high', 4, 2, True]",TRUE,4,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,1.574715,0,120,2,3.2.2021,119.9934244
123,"['high', 1, 2, True]",TRUE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,0.3622571,0,120,2,3.2.2021,119.9934244
124,"['high', 8, 2, True]",TRUE,8,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.342745,1,120,2,3.2.2021,119.9934244
125,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,1.5227372,1,120,2,3.2.2021,119.9934244
126,"['low', 4, 2, True]",TRUE,4,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.7936464,1,120,2,3.2.2021,119.9934244
127,"['low', 1, 2, True]",TRUE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3687167,1,120,2,3.2.2021,119.9934244
128,"['high', 2, 2, True]",TRUE,2,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.8576342,1,120,2,3.2.2021,119.9934244
129,"['high', 3, 60, False]",FALSE,3,black,45,right,down,high,black_high_45_down,white_high_135_down,60,right,0.4491912,1,120,2,3.2.2021,119.9934244
130,"['low', 8, 2, True]",TRUE,8,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.268793,1,120,2,3.2.2021,119.9934244
131,"['low', 1, 2, False]",FALSE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3841504,1,120,2,3.2.2021,119.9934244
132,"['high', 1, 2, True]",TRUE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.9698277,1,120,2,3.2.2021,119.9934244
133,"['low', 3, 2, True]",TRUE,3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.2852467,0,120,2,3.2.2021,119.9934244
134,"['high', 1, 2, True]",TRUE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.4683699,0,120,2,3.2.2021,119.9934244
135,"['high', 16, 2, True]",TRUE,16,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.1934469,1,120,2,3.2.2021,119.9934244
136,"['high', 2, 2, True]",TRUE,2,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.3317821,1,120,2,3.2.2021,119.9934244
137,"['low', 8, 2, True]",TRUE,8,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2409345,1,120,2,3.2.2021,119.9934244
138,"['high', 64, 2, True]",TRUE,64,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.241216,1,120,2,3.2.2021,119.9934244
139,"['low', 32, 2, True]",TRUE,32,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.7400227,1,120,2,3.2.2021,119.9934244
140,"['high', 2, 2, True]",TRUE,2,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.8055867,0,120,2,3.2.2021,119.9934244
141,"['low', 8, 2, True]",TRUE,8,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2805077,1,120,2,3.2.2021,119.9934244
142,"['low', 2, 2, True]",TRUE,2,black,45,right,down,low,black_low_45_down,white_low_135_down,2,left,0.2943714,0,120,2,3.2.2021,119.9934244
143,"['high', 3, 2, True]",TRUE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.3998086,1,120,2,3.2.2021,119.9934244
144,"['high', 64, 2, True]",TRUE,64,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2073439,1,120,2,3.2.2021,119.9934244
145,"['low', 4, 2, True]",TRUE,4,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.033369,1,120,2,3.2.2021,119.9934244
146,"['low', 1, 2, False]",FALSE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3935187,1,120,2,3.2.2021,119.9934244
147,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.1730589,1,120,2,3.2.2021,119.9934244
148,"['low', 4, 2, True]",TRUE,4,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.1974276,1,120,2,3.2.2021,119.9934244
149,"['high', 1, 2, True]",TRUE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.5379236,0,120,2,3.2.2021,119.9934244
150,"['high', 32, 2, True]",TRUE,32,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.1994986,1,120,2,3.2.2021,119.9934244
151,"['high', 1, 2, False]",FALSE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,1.4710964,0,120,2,3.2.2021,119.9934244
152,"['high', 32, 2, True]",TRUE,32,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.2622877,1,120,2,3.2.2021,119.9934244
153,"['low', 2, 2, True]",TRUE,2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,1.0745375,1,120,2,3.2.2021,119.9934244
154,"['low', 1, 2, False]",FALSE,1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.7929663,1,120,2,3.2.2021,119.9934244
155,"['low', 4, 2, True]",TRUE,4,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.3581785,1,120,2,3.2.2021,119.9934244
156,"['high', 64, 2, True]",TRUE,64,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.3503477,1,120,2,3.2.2021,119.9934244
157,"['low', 64, 2, True]",TRUE,64,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.3528864,1,120,2,3.2.2021,119.9934244
158,"['high', 64, 2, True]",TRUE,64,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.171857,1,120,2,3.2.2021,119.9934244
159,"['high', 8, 2, True]",TRUE,8,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.9971983,0,120,2,3.2.2021,119.9934244
160,"['low', 3, 2, True]",TRUE,3,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.5340269,1,120,2,3.2.2021,119.9934244
161,"['low', 1, 2, True]",TRUE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,2.6463768,1,120,2,3.2.2021,119.9934244
162,"['low', 32, 2, True]",TRUE,32,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2746942,1,120,2,3.2.2021,119.9934244
163,"['low', 8, 2, True]",TRUE,8,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.4203842,1,120,2,3.2.2021,119.9934244
164,"['high', 8, 2, True]",TRUE,8,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.5332237,0,120,2,3.2.2021,119.9934244
165,"['high', 2, 2, True]",TRUE,2,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,1.1131023,0,120,2,3.2.2021,119.9934244
166,"['low', 32, 2, True]",TRUE,32,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2433483,1,120,2,3.2.2021,119.9934244
167,"['high', 3, 2, True]",TRUE,3,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.7505317,0,120,2,3.2.2021,119.9934244
168,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2071559,1,120,2,3.2.2021,119.9934244
169,"['high', 4, 2, True]",TRUE,4,white,45,left,down,high,white_high_45_down,black_high_135_down,2,right,0.9348562,0,120,2,3.2.2021,119.9934244
170,"['high', 3, 2, True]",TRUE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.7015368,1,120,2,3.2.2021,119.9934244
171,"['low', 1, 2, False]",FALSE,1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.7417005,1,120,2,3.2.2021,119.9934244
172,"['high', 16, 2, True]",TRUE,16,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.2568888,1,120,2,3.2.2021,119.9934244
173,"['high', 2, 2, True]",TRUE,2,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,2.4052789,0,120,2,3.2.2021,119.9934244
174,"['low', 32, 2, True]",TRUE,32,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2556517,1,120,2,3.2.2021,119.9934244
175,"['high', 1, 2, True]",TRUE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,1.5432046,1,120,2,3.2.2021,119.9934244
176,"['low', 64, 2, True]",TRUE,64,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2130999,1,120,2,3.2.2021,119.9934244
177,"['high', 1, 2, True]",TRUE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,1.4769324,0,120,2,3.2.2021,119.9934244
178,"['high', 32, 2, True]",TRUE,32,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.208413,1,120,2,3.2.2021,119.9934244
