trial_number,trial_type,mask_present,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,frame_rate,participant,psychopyVersion,frame_rate_detected
13,"['low', 64, 2, True]",TRUE,64,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.2696675,1,120,8,3.2.2021,119.9965921
14,"['low', 1, 2, True]",TRUE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.5004112,1,120,8,3.2.2021,119.9965921
15,"['low', 1, 2, True]",TRUE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1440465,1,120,8,3.2.2021,119.9965921
16,"['high', 64, 2, True]",TRUE,64,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.0142967,1,120,8,3.2.2021,119.9965921
17,"['high', 1, 2, False]",FALSE,1,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,1.5343879,1,120,8,3.2.2021,119.9965921
18,"['high', 4, 2, True]",TRUE,4,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.6378678,1,120,8,3.2.2021,119.9965921
19,"['high', 3, 60, False]",FALSE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,60,right,0.2891138,1,120,8,3.2.2021,119.9965921
20,"['high', 8, 2, True]",TRUE,8,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.389747,1,120,8,3.2.2021,119.9965921
21,"['low', 8, 2, True]",TRUE,8,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2673222,1,120,8,3.2.2021,119.9965921
22,"['high', 8, 2, True]",TRUE,8,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.3119334,1,120,8,3.2.2021,119.9965921
23,"['high', 1, 2, True]",TRUE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.536988,1,120,8,3.2.2021,119.9965921
24,"['high', 8, 2, True]",TRUE,8,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.5907872,1,120,8,3.2.2021,119.9965921
25,"['low', 1, 2, False]",FALSE,1,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.5837523,1,120,8,3.2.2021,119.9965921
26,"['low', 64, 2, True]",TRUE,64,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.6780727,1,120,8,3.2.2021,119.9965921
27,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,left,0.3256983,0,120,8,3.2.2021,119.9965921
28,"['low', 64, 2, True]",TRUE,64,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.5195249,1,120,8,3.2.2021,119.9965921
29,"['low', 8, 2, True]",TRUE,8,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2442333,1,120,8,3.2.2021,119.9965921
30,"['low', 1, 2, False]",FALSE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.3718407,1,120,8,3.2.2021,119.9965921
31,"['high', 3, 2, True]",TRUE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.2607639,1,120,8,3.2.2021,119.9965921
32,"['low', 1, 2, True]",TRUE,1,black,45,right,up,low,black_low_45_up,white_low_135_up,2,left,0.4748445,0,120,8,3.2.2021,119.9965921
33,"['low', 1, 2, True]",TRUE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.6099813,1,120,8,3.2.2021,119.9965921
34,"['low', 3, 2, True]",TRUE,3,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.3523553,1,120,8,3.2.2021,119.9965921
35,"['high', 16, 2, True]",TRUE,16,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.9883335,1,120,8,3.2.2021,119.9965921
36,"['high', 4, 2, True]",TRUE,4,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.6838999,1,120,8,3.2.2021,119.9965921
37,"['low', 4, 2, True]",TRUE,4,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.3459743,1,120,8,3.2.2021,119.9965921
38,"['high', 3, 60, False]",FALSE,3,white,135,right,down,high,white_high_135_down,black_high_45_down,60,right,0.1275762,1,120,8,3.2.2021,119.9965921
39,"['high', 2, 2, True]",TRUE,2,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,1.1675559,1,120,8,3.2.2021,119.9965921
40,"['low', 16, 2, True]",TRUE,16,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3045193,1,120,8,3.2.2021,119.9965921
41,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.5864505,1,120,8,3.2.2021,119.9965921
42,"['high', 3, 60, False]",FALSE,3,black,45,right,up,high,black_high_45_up,white_high_135_up,60,right,0.384565,1,120,8,3.2.2021,119.9965921
43,"['high', 2, 2, True]",TRUE,2,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.319358,0,120,8,3.2.2021,119.9965921
44,"['high', 32, 2, True]",TRUE,32,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.4721745,1,120,8,3.2.2021,119.9965921
45,"['low', 1, 2, False]",FALSE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2802838,1,120,8,3.2.2021,119.9965921
46,"['low', 8, 2, True]",TRUE,8,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.2237827,1,120,8,3.2.2021,119.9965921
47,"['low', 16, 2, True]",TRUE,16,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2141598,1,120,8,3.2.2021,119.9965921
48,"['low', 32, 2, True]",TRUE,32,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.3707788,1,120,8,3.2.2021,119.9965921
49,"['low', 64, 2, True]",TRUE,64,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2938937,1,120,8,3.2.2021,119.9965921
50,"['low', 16, 2, True]",TRUE,16,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3224917,1,120,8,3.2.2021,119.9965921
51,"['high', 1, 2, False]",FALSE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.5593809,0,120,8,3.2.2021,119.9965921
52,"['low', 1, 2, False]",FALSE,1,white,45,left,down,low,white_low_45_down,black_low_135_down,2,right,0.5344633,0,120,8,3.2.2021,119.9965921
53,"['high', 32, 2, True]",TRUE,32,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3555647,1,120,8,3.2.2021,119.9965921
54,"['low', 1, 2, False]",FALSE,1,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.413034,1,120,8,3.2.2021,119.9965921
55,"['low', 3, 2, True]",TRUE,3,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.5123386,1,120,8,3.2.2021,119.9965921
56,"['high', 1, 2, False]",FALSE,1,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.6736076,0,120,8,3.2.2021,119.9965921
57,"['low', 1, 2, True]",TRUE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.3168781,1,120,8,3.2.2021,119.9965921
58,"['high', 3, 60, False]",FALSE,3,black,45,right,down,high,black_high_45_down,white_high_135_down,60,right,0.3193209,1,120,8,3.2.2021,119.9965921
59,"['low', 64, 2, True]",TRUE,64,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.4346432,1,120,8,3.2.2021,119.9965921
60,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.3846948,1,120,8,3.2.2021,119.9965921
61,"['high', 4, 2, True]",TRUE,4,white,135,right,down,high,white_high_135_down,black_high_45_down,2,left,0.3536426,0,120,8,3.2.2021,119.9965921
62,"['high', 1, 2, True]",TRUE,1,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.3325795,1,120,8,3.2.2021,119.9965921
63,"['low', 4, 2, True]",TRUE,4,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.3847657,1,120,8,3.2.2021,119.9965921
64,"['low', 16, 2, True]",TRUE,16,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.3527813,1,120,8,3.2.2021,119.9965921
65,"['high', 16, 2, True]",TRUE,16,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.235663,1,120,8,3.2.2021,119.9965921
66,"['high', 64, 2, True]",TRUE,64,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.5082564,1,120,8,3.2.2021,119.9965921
67,"['high', 64, 2, True]",TRUE,64,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2648633,1,120,8,3.2.2021,119.9965921
68,"['high', 1, 2, False]",FALSE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.8448197,1,120,8,3.2.2021,119.9965921
69,"['high', 16, 2, True]",TRUE,16,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2545785,1,120,8,3.2.2021,119.9965921
70,"['low', 64, 2, True]",TRUE,64,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.3275482,1,120,8,3.2.2021,119.9965921
71,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2562511,1,120,8,3.2.2021,119.9965921
72,"['high', 3, 60, False]",FALSE,3,white,45,left,down,high,white_high_45_down,black_high_135_down,60,left,0.3576877,1,120,8,3.2.2021,119.9965921
73,"['low', 4, 2, True]",TRUE,4,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.2711138,1,120,8,3.2.2021,119.9965921
74,"['high', 16, 2, True]",TRUE,16,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2296479,1,120,8,3.2.2021,119.9965921
75,"['high', 64, 2, True]",TRUE,64,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2082009,1,120,8,3.2.2021,119.9965921
76,"['high', 1, 2, False]",FALSE,1,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.3874812,1,120,8,3.2.2021,119.9965921
77,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.0409475,1,120,8,3.2.2021,119.9965921
78,"['low', 3, 2, True]",TRUE,3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1602234,1,120,8,3.2.2021,119.9965921
79,"['high', 2, 2, True]",TRUE,2,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.4358523,1,120,8,3.2.2021,119.9965921
80,"['high', 1, 2, True]",TRUE,1,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.2457644,0,120,8,3.2.2021,119.9965921
81,"['low', 8, 2, True]",TRUE,8,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.1144179,1,120,8,3.2.2021,119.9965921
82,"['high', 4, 2, True]",TRUE,4,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.1244805,1,120,8,3.2.2021,119.9965921
83,"['low', 4, 2, True]",TRUE,4,white,45,left,up,low,white_low_45_up,black_low_135_up,2,left,0.5373923,1,120,8,3.2.2021,119.9965921
84,"['high', 8, 2, True]",TRUE,8,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.7526999,1,120,8,3.2.2021,119.9965921
85,"['high', 16, 2, True]",TRUE,16,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.3911564,1,120,8,3.2.2021,119.9965921
86,"['high', 3, 2, True]",TRUE,3,black,135,left,up,high,black_high_135_up,white_high_45_up,2,right,0.4961576,0,120,8,3.2.2021,119.9965921
87,"['high', 8, 2, True]",TRUE,8,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.3710357,1,120,8,3.2.2021,119.9965921
88,"['high', 3, 2, True]",TRUE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.4997079,1,120,8,3.2.2021,119.9965921
89,"['high', 64, 2, True]",TRUE,64,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2365388,1,120,8,3.2.2021,119.9965921
90,"['high', 2, 2, True]",TRUE,2,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2385998,1,120,8,3.2.2021,119.9965921
91,"['high', 64, 2, True]",TRUE,64,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.3024173,1,120,8,3.2.2021,119.9965921
92,"['high', 32, 2, True]",TRUE,32,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.1538772,1,120,8,3.2.2021,119.9965921
93,"['high', 8, 2, True]",TRUE,8,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.2286304,1,120,8,3.2.2021,119.9965921
94,"['low', 16, 2, True]",TRUE,16,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.178503,1,120,8,3.2.2021,119.9965921
95,"['low', 1, 2, True]",TRUE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2332964,1,120,8,3.2.2021,119.9965921
96,"['high', 1, 2, False]",FALSE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.5197876,0,120,8,3.2.2021,119.9965921
97,"['low', 64, 2, True]",TRUE,64,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1651393,1,120,8,3.2.2021,119.9965921
98,"['high', 1, 2, True]",TRUE,1,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.0837108,1,120,8,3.2.2021,119.9965921
99,"['high', 16, 2, True]",TRUE,16,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,3.0023825,1,120,8,3.2.2021,119.9965921
100,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2465361,1,120,8,3.2.2021,119.9965921
101,"['high', 32, 2, True]",TRUE,32,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.1910777,1,120,8,3.2.2021,119.9965921
102,"['low', 8, 2, True]",TRUE,8,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.1844133,1,120,8,3.2.2021,119.9965921
103,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.1405473,1,120,8,3.2.2021,119.9965921
104,"['high', 4, 2, True]",TRUE,4,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.1201505,1,120,8,3.2.2021,119.9965921
105,"['high', 1, 2, True]",TRUE,1,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.3032506,1,120,8,3.2.2021,119.9965921
106,"['high', 1, 2, False]",FALSE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,left,0.4291471,0,120,8,3.2.2021,119.9965921
107,"['low', 8, 2, True]",TRUE,8,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.1929128,1,120,8,3.2.2021,119.9965921
108,"['high', 2, 2, True]",TRUE,2,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.1350222,1,120,8,3.2.2021,119.9965921
109,"['low', 3, 2, True]",TRUE,3,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2382983,1,120,8,3.2.2021,119.9965921
110,"['high', 2, 2, True]",TRUE,2,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.7016042,1,120,8,3.2.2021,119.9965921
111,"['high', 32, 2, True]",TRUE,32,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.2174454,1,120,8,3.2.2021,119.9965921
112,"['low', 1, 2, False]",FALSE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.3194252,1,120,8,3.2.2021,119.9965921
113,"['low', 1, 2, True]",TRUE,1,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2563934,1,120,8,3.2.2021,119.9965921
114,"['low', 2, 2, True]",TRUE,2,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.5042919,1,120,8,3.2.2021,119.9965921
115,"['low', 64, 2, True]",TRUE,64,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.4229308,1,120,8,3.2.2021,119.9965921
116,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.4129273,1,120,8,3.2.2021,119.9965921
117,"['low', 1, 2, False]",FALSE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.3255905,1,120,8,3.2.2021,119.9965921
118,"['low', 3, 2, True]",TRUE,3,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2199925,1,120,8,3.2.2021,119.9965921
119,"['high', 4, 2, True]",TRUE,4,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.2732368,1,120,8,3.2.2021,119.9965921
120,"['low', 8, 2, True]",TRUE,8,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2485433,1,120,8,3.2.2021,119.9965921
121,"['low', 8, 2, True]",TRUE,8,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.3448741,1,120,8,3.2.2021,119.9965921
122,"['high', 2, 2, True]",TRUE,2,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.1782252,0,120,8,3.2.2021,119.9965921
123,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.2603822,1,120,8,3.2.2021,119.9965921
124,"['low', 16, 2, True]",TRUE,16,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.1529703,1,120,8,3.2.2021,119.9965921
125,"['high', 32, 2, True]",TRUE,32,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.1281739,1,120,8,3.2.2021,119.9965921
126,"['high', 2, 2, True]",TRUE,2,black,45,right,up,high,black_high_45_up,white_high_135_up,2,left,0.1427071,0,120,8,3.2.2021,119.9965921
127,"['low', 16, 2, True]",TRUE,16,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.2230922,1,120,8,3.2.2021,119.9965921
128,"['low', 8, 2, True]",TRUE,8,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.1791305,1,120,8,3.2.2021,119.9965921
129,"['low', 64, 2, True]",TRUE,64,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.4806747,1,120,8,3.2.2021,119.9965921
130,"['low', 1, 2, True]",TRUE,1,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.3825032,1,120,8,3.2.2021,119.9965921
131,"['high', 64, 2, True]",TRUE,64,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.1362165,1,120,8,3.2.2021,119.9965921
132,"['low', 3, 2, True]",TRUE,3,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.0886925,1,120,8,3.2.2021,119.9965921
133,"['high', 1, 2, False]",FALSE,1,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.518186,1,120,8,3.2.2021,119.9965921
134,"['low', 4, 2, True]",TRUE,4,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2336303,1,120,8,3.2.2021,119.9965921
135,"['low', 2, 2, True]",TRUE,2,white,45,left,down,low,white_low_45_down,black_low_135_down,2,right,0.2290359,0,120,8,3.2.2021,119.9965921
136,"['low', 32, 2, True]",TRUE,32,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.3691507,1,120,8,3.2.2021,119.9965921
137,"['high', 1, 2, False]",FALSE,1,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.5804465,1,120,8,3.2.2021,119.9965921
138,"['low', 3, 2, True]",TRUE,3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,right,0.2940985,0,120,8,3.2.2021,119.9965921
139,"['high', 3, 2, True]",TRUE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.2695042,0,120,8,3.2.2021,119.9965921
140,"['high', 4, 2, True]",TRUE,4,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.2805423,0,120,8,3.2.2021,119.9965921
141,"['low', 1, 2, True]",TRUE,1,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2744268,1,120,8,3.2.2021,119.9965921
142,"['high', 32, 2, True]",TRUE,32,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.5122193,1,120,8,3.2.2021,119.9965921
143,"['low', 1, 2, True]",TRUE,1,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2752184,1,120,8,3.2.2021,119.9965921
144,"['low', 1, 2, False]",FALSE,1,white,45,left,up,low,white_low_45_up,black_low_135_up,2,right,0.9726357,0,120,8,3.2.2021,119.9965921
145,"['high', 3, 2, True]",TRUE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.4003243,0,120,8,3.2.2021,119.9965921
146,"['low', 4, 2, True]",TRUE,4,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.556708,1,120,8,3.2.2021,119.9965921
147,"['low', 32, 2, True]",TRUE,32,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.1690105,1,120,8,3.2.2021,119.9965921
148,"['low', 8, 2, True]",TRUE,8,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.3009632,1,120,8,3.2.2021,119.9965921
149,"['low', 2, 2, True]",TRUE,2,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2891719,1,120,8,3.2.2021,119.9965921
150,"['low', 32, 2, True]",TRUE,32,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.9032518,1,120,8,3.2.2021,119.9965921
151,"['low', 4, 2, True]",TRUE,4,white,45,left,up,low,white_low_45_up,black_low_135_up,2,right,0.4733504,0,120,8,3.2.2021,119.9965921
152,"['low', 32, 2, True]",TRUE,32,white,45,left,down,low,white_low_45_down,black_low_135_down,2,left,0.1927455,1,120,8,3.2.2021,119.9965921
153,"['high', 3, 2, True]",TRUE,3,black,45,right,up,high,black_high_45_up,white_high_135_up,2,right,0.4115846,1,120,8,3.2.2021,119.9965921
154,"['low', 16, 2, True]",TRUE,16,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.2532695,1,120,8,3.2.2021,119.9965921
155,"['high', 8, 2, True]",TRUE,8,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.1505765,1,120,8,3.2.2021,119.9965921
156,"['high', 3, 2, True]",TRUE,3,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.082593,1,120,8,3.2.2021,119.9965921
157,"['low', 4, 2, True]",TRUE,4,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2631273,1,120,8,3.2.2021,119.9965921
158,"['low', 16, 2, True]",TRUE,16,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.3483629,1,120,8,3.2.2021,119.9965921
159,"['high', 8, 2, True]",TRUE,8,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2955325,1,120,8,3.2.2021,119.9965921
160,"['high', 64, 2, True]",TRUE,64,white,45,left,down,high,white_high_45_down,black_high_135_down,2,left,0.2507278,1,120,8,3.2.2021,119.9965921
161,"['high', 16, 2, True]",TRUE,16,white,135,right,up,high,white_high_135_up,black_high_45_up,2,right,0.2730213,1,120,8,3.2.2021,119.9965921
162,"['high', 3, 2, True]",TRUE,3,white,45,left,up,high,white_high_45_up,black_high_135_up,2,right,0.0885023,0,120,8,3.2.2021,119.9965921
163,"['high', 1, 2, True]",TRUE,1,black,135,left,down,high,black_high_135_down,white_high_45_down,2,left,0.3103871,1,120,8,3.2.2021,119.9965921
164,"['low', 1, 2, True]",TRUE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,right,0.3565872,0,120,8,3.2.2021,119.9965921
165,"['low', 2, 2, True]",TRUE,2,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2603026,1,120,8,3.2.2021,119.9965921
166,"['high', 3, 2, True]",TRUE,3,black,135,left,down,high,black_high_135_down,white_high_45_down,2,right,0.2825911,0,120,8,3.2.2021,119.9965921
167,"['low', 1, 2, False]",FALSE,1,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.443101,1,120,8,3.2.2021,119.9965921
168,"['low', 64, 2, True]",TRUE,64,black,45,right,down,low,black_low_45_down,white_low_135_down,2,right,0.2460714,1,120,8,3.2.2021,119.9965921
169,"['low', 64, 2, True]",TRUE,64,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1835499,1,120,8,3.2.2021,119.9965921
170,"['low', 3, 2, True]",TRUE,3,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.1836642,1,120,8,3.2.2021,119.9965921
171,"['high', 2, 2, True]",TRUE,2,black,45,right,down,high,black_high_45_down,white_high_135_down,2,right,0.4129041,1,120,8,3.2.2021,119.9965921
172,"['high', 1, 2, False]",FALSE,1,white,45,left,up,high,white_high_45_up,black_high_135_up,2,left,0.5413548,1,120,8,3.2.2021,119.9965921
173,"['low', 2, 2, True]",TRUE,2,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.2276133,1,120,8,3.2.2021,119.9965921
174,"['high', 2, 2, True]",TRUE,2,white,135,right,up,high,white_high_135_up,black_high_45_up,2,left,0.2138866,0,120,8,3.2.2021,119.9965921
175,"['high', 4, 2, True]",TRUE,4,white,135,right,down,high,white_high_135_down,black_high_45_down,2,right,0.2790935,1,120,8,3.2.2021,119.9965921
176,"['high', 64, 2, True]",TRUE,64,black,135,left,up,high,black_high_135_up,white_high_45_up,2,left,0.347984,1,120,8,3.2.2021,119.9965921
177,"['low', 3, 2, True]",TRUE,3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.1570331,1,120,8,3.2.2021,119.9965921
178,"['low', 2, 2, True]",TRUE,2,white,135,right,up,low,white_low_135_up,black_low_45_up,2,right,0.1792524,1,120,8,3.2.2021,119.9965921
