trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
20,"['high', 2, 'high']",2,black,0.411421628,135,left,down,high,high,black_high_45-white_high_135-black_high_135-white_high_135,black_high_135_down,white_high_45_down,8,1.492747497,0.2467776,right,0.3366743,0,8,0,None,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
21,"['med', 3, 'high']",3,white,0.589075326,135,right,up,med,high,white_high_135-black_high_135-black_high_45-white_high_135,white_med_135_up,black_med_45_up,10,1.186119599,0.2502913,right,0.3513213,1,10,2,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
22,"['low', 3, 'high']",3,white,0.919941169,135,right,up,low,high,white_high_135-black_high_45-white_high_135-black_high_135,white_low_135_up,black_low_45_up,7,1.097787024,0.2502943,right,0.405775,1,7,4,1,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
23,"['low', 1, 'high']",1,black,0.741249451,135,left,down,low,high,white_high_135-white_high_135-black_high_135-black_high_45,black_low_135_down,white_low_45_down,11,1.877843895,0.2485441,right,0.3735507,0,11,1,0,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
24,"['high', 2, 'high']",2,white,0.460755674,45,left,up,high,high,black_high_45-black_high_135-white_high_135-white_high_135,white_high_45_up,black_high_135_up,11,1.254171764,0.2485446,left,0.2349041,1,11,1,0,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
25,"['low', 1, 'high']",1,white,0.095782332,135,right,down,low,high,black_high_45-white_high_135-white_high_135-black_high_135,white_low_135_down,black_low_45_down,14,1.357555633,0.2449831,right,0.2293734,1,14,2,0,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
26,"['low', 3, 'low']",3,black,0.568454847,135,left,down,low,low,white_low_135-white_low_45-black_low_135-black_low_45,black_low_135_down,white_low_45_down,5,1.169778801,0.2485443,right,0.3728293,0,5,2,0,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
27,"['low', 2, 'low']",2,white,0.186748054,135,right,up,low,low,white_low_135-black_low_135-black_low_45-white_low_45,white_low_135_up,black_low_45_up,2,1.115476095,0.2485445,left,0.2761129,0,2,1,1,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
28,"['med', 3, 'high']",3,black,0.429374823,45,right,up,med,high,black_high_45-white_high_135-black_high_135-white_high_135,black_med_45_up,white_med_135_up,9,1.168923781,0.2485536,left,0.1691922,0,9,3,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
29,"['high', 1, 'low']",1,black,0.203921521,135,left,down,high,low,white_low_45-white_low_135-black_low_135-black_low_45,black_high_135_down,white_high_45_down,15,1.682666635,0.2485515,right,0.2578028,0,15,1,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
30,"['high', 2, 'low']",2,black,0.599406911,135,left,up,high,low,black_low_45-black_low_135-white_low_135-white_low_45,black_high_135_up,white_high_45_up,10,1.011682303,0.2467179,right,0.2611088,0,10,2,0,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
31,"['high', 3, 'high']",3,white,0.307727703,45,left,up,high,high,black_high_135-white_high_135-white_high_135-black_high_45,white_high_45_up,black_high_135_up,8,1.711724502,0.2485485,right,0.2526478,0,8,0,None,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
32,"['med', 2, 'high']",2,black,0.141958406,45,right,up,med,high,white_high_135-black_high_135-black_high_45-white_high_135,black_med_45_up,white_med_135_up,8,1.369842207,0.2503193,right,0.2164985,1,8,0,None,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
33,"['low', 1, 'high']",1,white,0.829709371,45,left,down,low,high,white_high_135-black_high_135-black_high_45-white_high_135,white_low_45_down,black_low_135_down,13,1.726060452,0.2488051,left,0.2407962,1,13,3,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
34,"['high', 2, 'low']",2,black,0.803886757,135,left,down,high,low,black_low_135-black_low_45-white_low_135-white_low_45,black_high_135_down,white_high_45_down,13,1.194880885,0.2485175,right,0.6137533,0,13,3,0,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
35,"['med', 2, 'low']",2,white,0.825290222,45,left,up,med,low,black_low_45-white_low_45-black_low_135-white_low_135,white_med_45_up,black_med_135_up,8,1.117120092,0.2485477,left,0.375736,1,8,0,None,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
36,"['med', 1, 'low']",1,black,0.35582175,45,right,up,med,low,black_low_135-white_low_45-white_low_135-black_low_45,black_med_45_up,white_med_135_up,9,1.517556361,0.2503165,left,0.2948193,0,9,3,1,0,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
37,"['low', 3, 'low']",3,white,0.313393969,45,left,up,low,low,black_low_135-white_low_45-white_low_135-black_low_45,white_low_45_up,black_low_135_up,8,1.162635704,0.2485463,left,0.2928124,1,8,3,0,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
38,"['med', 2, 'high']",2,black,0.234918371,135,left,down,med,high,black_high_135-white_high_135-white_high_135-black_high_45,black_med_135_down,white_med_45_down,7,1.405226793,0.2502894,right,0.3308857,0,7,1,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
39,"['high', 3, 'low']",3,white,0.01155479,135,right,down,high,low,black_low_45-white_low_135-black_low_135-white_low_45,white_high_135_down,black_high_45_down,11,1.087655933,0.2485427,right,0.4714865,1,11,1,0,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
40,"['high', 2, 'high']",2,white,0.90759284,45,left,up,high,high,white_high_135-black_high_45-white_high_135-black_high_135,white_high_45_up,black_high_135_up,10,1.94916719,0.2488563,left,0.2374825,1,10,2,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
41,"['low', 1, 'low']",1,white,0.877796477,45,left,down,low,low,black_low_45-black_low_135-white_low_135-white_low_45,white_low_45_down,black_low_135_down,7,1.854339603,0.2451254,left,0.3988076,1,7,1,1,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
42,"['high', 2, 'low']",2,white,0.103967532,45,left,up,high,low,black_low_45-black_low_135-white_low_45-white_low_135,white_high_45_up,black_high_135_up,16,1.320333016,0.2485511,left,0.3527243,1,16,4,0,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
43,"['med', 3, 'high']",3,black,0.767606915,45,right,down,med,high,white_high_135-black_high_45-white_high_135-black_high_135,black_med_45_down,white_med_135_down,12,1.659396311,0.248551,right,0.2702877,1,12,4,0,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
44,"['med', 3, 'high']",3,black,0.508100561,45,right,up,med,high,black_high_135-white_high_135-white_high_135-black_high_45,black_med_45_up,white_med_135_up,11,1.015334554,0.2485464,right,0.2958003,1,11,5,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
45,"['low', 1, 'high']",1,white,0.855487306,135,right,down,low,high,black_high_135-white_high_135-white_high_135-black_high_45,white_low_135_down,black_low_45_down,12,1.217000148,0.2467671,right,0.2315469,1,12,4,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
46,"['med', 3, 'low']",3,black,0.082919506,135,left,up,med,low,black_low_45-white_low_135-white_low_45-black_low_135,black_med_135_up,white_med_45_up,8,1.829799687,0.2485497,right,0.5471443,0,8,0,None,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
47,"['low', 1, 'high']",1,white,0.680041546,135,right,up,low,high,black_high_45-black_high_135-white_high_135-white_high_135,white_low_135_up,black_low_45_up,11,1.97307073,0.2485517,right,0.7713382,1,11,5,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
48,"['low', 3, 'low']",3,black,0.747675288,45,right,up,low,low,black_low_45-black_low_135-white_low_135-white_low_45,black_low_45_up,white_low_135_up,7,1.712091088,0.2485579,right,0.2430348,1,7,4,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
49,"['med', 2, 'high']",2,black,0.254295624,135,left,up,med,high,black_high_45-white_high_135-white_high_135-black_high_135,black_med_135_up,white_med_45_up,10,1.792544682,0.2485474,right,0.4270274,0,10,2,0,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
50,"['med', 3, 'low']",3,black,0.12346681,135,left,up,med,low,white_low_135-black_low_45-white_low_45-black_low_135,black_med_135_up,white_med_45_up,11,1.41888141,0.2485406,right,0.5984023,0,11,1,0,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
51,"['low', 3, 'low']",3,white,0.466425756,135,right,up,low,low,black_low_135-white_low_45-white_low_135-black_low_45,white_low_135_up,black_low_45_up,6,1.243906751,0.2485423,right,0.802913,1,6,5,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
52,"['low', 2, 'high']",2,black,0.440357507,45,right,down,low,high,black_high_45-black_high_135-white_high_135-white_high_135,black_low_45_down,white_low_135_down,3,1.150620987,0.2467156,left,0.6270258,0,3,0,None,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
53,"['low', 2, 'low']",2,white,0.859905263,135,right,down,low,low,black_low_135-black_low_45-white_low_135-white_low_45,white_low_135_down,black_low_45_down,5,1.186596455,0.2485408,right,0.3481559,1,5,2,0,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
54,"['high', 2, 'low']",2,black,0.037668035,45,right,down,high,low,white_low_45-black_low_135-black_low_45-white_low_135,black_high_45_down,white_high_135_down,15,1.578798806,0.2485514,right,0.3171356,1,15,5,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
55,"['low', 3, 'low']",3,black,0.344651236,135,left,up,low,low,black_low_45-black_low_135-white_low_45-white_low_135,black_low_135_up,white_low_45_up,5,1.47936133,0.2485527,right,0.6160363,0,5,6,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
56,"['low', 3, 'low']",3,black,0.14889685,135,left,down,low,low,white_low_135-white_low_45-black_low_135-black_low_45,black_low_135_down,white_low_45_down,8,1.163196444,0.2467651,left,0.23652,1,8,7,0,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
57,"['med', 1, 'high']",1,white,0.825414923,135,right,down,med,high,white_high_135-black_high_135-white_high_135-black_high_45,white_med_135_down,black_med_45_down,15,1.130252537,0.2485511,right,0.3155123,1,15,1,0,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
58,"['high', 2, 'high']",2,black,0.463349849,135,left,down,high,high,white_high_135-black_high_135-black_high_45-white_high_135,black_high_135_down,white_high_45_down,9,1.119257263,0.248544,right,0.1784917,0,9,3,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
59,"['med', 3, 'high']",3,white,0.027104134,135,right,up,med,high,white_high_135-black_high_45-black_high_135-white_high_135,white_med_135_up,black_med_45_up,10,1.204417535,0.2503223,right,0.2593616,1,10,6,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
60,"['low', 1, 'high']",1,black,0.763788335,45,right,up,low,high,white_high_135-black_high_45-black_high_135-white_high_135,black_low_45_up,white_low_135_up,10,1.195625009,0.2485477,left,0.0533614,0,10,6,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
61,"['high', 3, 'low']",3,black,0.690315646,45,right,down,high,low,black_low_135-black_low_45-white_low_45-white_low_135,black_high_45_down,white_high_135_down,10,1.502512667,0.2488445,right,0.4038803,1,10,2,1,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
62,"['low', 3, 'low']",3,black,0.718915364,45,right,down,low,low,black_low_135-black_low_45-white_low_45-white_low_135,black_low_45_down,white_low_135_down,7,1.043134136,0.2485525,right,0.3823651,1,7,8,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,4,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
63,"['high', 2, 'high']",2,black,0.851249243,45,right,up,high,high,white_high_135-black_high_45-white_high_135-black_high_135,black_high_45_up,white_high_135_up,12,1.58011315,0.2485485,right,0.2719637,1,12,4,0,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
64,"['high', 1, 'low']",1,black,0.547561242,45,right,up,high,low,black_low_135-white_low_45-black_low_45-white_low_135,black_high_45_up,white_high_135_up,18,1.171314815,0.2488518,left,0.2630469,0,18,2,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
65,"['med', 2, 'low']",2,white,0.136530974,45,left,up,med,low,white_low_45-black_low_45-black_low_135-white_low_135,white_med_45_up,black_med_135_up,7,1.848550203,0.2449827,left,0.3162823,1,7,1,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
66,"['high', 3, 'high']",3,white,0.609305195,135,right,down,high,high,black_high_135-white_high_135-black_high_45-white_high_135,white_high_135_down,black_high_45_down,11,1.500977736,0.24855,right,0.3406444,1,11,1,0,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
67,"['high', 3, 'low']",3,black,0.979438701,45,right,down,high,low,black_low_135-white_low_45-black_low_45-white_low_135,black_high_45_down,white_high_135_down,9,1.315066056,0.248551,left,0.9207544,0,9,3,1,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
68,"['high', 1, 'high']",1,white,0.593617246,45,left,up,high,high,white_high_135-black_high_135-black_high_45-white_high_135,white_high_45_up,black_high_135_up,11,1.752299197,0.2485428,left,0.3035496,1,11,1,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
69,"['high', 3, 'high']",3,white,0.135589175,45,left,down,high,high,black_high_45-white_high_135-white_high_135-black_high_135,white_high_45_down,black_high_135_down,10,1.809795114,0.2485547,right,0.4168029,0,10,2,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
70,"['high', 1, 'high']",1,black,0.666390663,135,left,up,high,high,black_high_45-white_high_135-white_high_135-black_high_135,black_high_135_up,white_high_45_up,10,1.165898995,0.2485453,left,0.0318396,1,10,2,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
71,"['med', 3, 'low']",3,black,0.626438604,45,right,down,med,low,white_low_135-white_low_45-black_low_135-black_low_45,black_med_45_down,white_med_135_down,14,1.231059476,0.2488585,right,0.2308241,1,14,2,0,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,2,3.2.2021,164.9519907
