trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
10,"['med', 3, 'low']",3,white,0.264509031,135,right,up,med,low,black_low_45-white_low_45-black_low_135-white_low_135,white_med_135_up,black_med_45_up,7,1.93416349,0.2485487,left,1.0635383,0,7,1,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
11,"['low', 3, 'high']",3,black,0.949077342,135,left,down,low,high,white_high_135-white_high_135-black_high_45-black_high_135,black_low_135_down,white_low_45_down,3,1.586834192,0.2503511,right,0.395113,0,3,0,None,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
12,"['low', 3, 'high']",3,white,0.382971856,45,left,up,low,high,black_high_135-black_high_45-white_high_135-white_high_135,white_low_45_up,black_low_135_up,6,1.993267029,0.2485386,left,0.2410987,1,6,1,0,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
13,"['med', 1, 'high']",1,white,0.184761509,45,left,down,med,high,black_high_45-black_high_135-white_high_135-white_high_135,white_med_45_down,black_med_135_down,15,1.515124447,0.2449899,left,0.2878852,1,15,1,0,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
14,"['med', 2, 'high']",2,black,0.393649671,135,left,up,med,high,white_high_135-black_high_135-white_high_135-black_high_45,black_med_135_up,white_med_45_up,8,1.839240566,0.2485491,left,0.2906455,1,8,0,None,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
15,"['med', 3, 'high']",3,white,0.064195706,45,left,up,med,high,white_high_135-black_high_135-white_high_135-black_high_45,white_med_45_up,black_med_135_up,11,1.096949129,0.248843,left,0.3113823,1,11,1,0,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
16,"['low', 2, 'high']",2,white,0.547834663,45,left,down,low,high,black_high_135-black_high_45-white_high_135-white_high_135,white_low_45_down,black_low_135_down,3,1.260502494,0.2485358,right,0.5237373,0,3,0,None,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
17,"['low', 1, 'high']",1,black,0.23407901,45,right,down,low,high,black_high_45-white_high_135-black_high_135-white_high_135,black_low_45_down,white_low_135_down,8,1.760269974,0.2467181,right,0.4738468,1,8,0,None,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
18,"['low', 2, 'high']",2,black,0.91629173,135,left,down,low,high,white_high_135-black_high_45-white_high_135-black_high_135,black_low_135_down,white_low_45_down,6,1.693673344,0.2488451,right,0.3340516,0,6,1,0,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
19,"['low', 2, 'high']",2,black,0.460599042,135,left,up,low,high,white_high_135-black_high_45-black_high_135-white_high_135,black_low_135_up,white_low_45_up,9,1.636227929,0.2485427,left,0.3104716,1,9,2,0,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
20,"['high', 2, 'low']",2,white,0.399274158,135,right,down,high,low,white_low_45-black_low_135-white_low_135-black_low_45,white_high_135_down,black_high_45_down,8,1.941178609,0.2485406,left,0.1649048,0,8,0,None,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
21,"['low', 3, 'low']",3,white,0.212558408,45,left,up,low,low,black_low_135-black_low_45-white_low_45-white_low_135,white_low_45_up,black_low_135_up,3,1.243862641,0.2485397,left,0.1714628,1,3,0,None,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
22,"['low', 2, 'high']",2,black,0.969502259,45,right,down,low,high,black_high_135-white_high_135-white_high_135-black_high_45,black_low_45_down,white_low_135_down,8,1.709977581,0.2485527,left,0.1866207,0,8,3,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
23,"['high', 2, 'low']",2,white,0.508042806,45,left,down,high,low,black_low_135-white_low_45-black_low_45-white_low_135,white_high_45_down,black_high_135_down,11,1.799697597,0.2485407,left,0.2055726,1,11,1,0,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
24,"['high', 3, 'high']",3,white,0.125184559,45,left,up,high,high,black_high_45-white_high_135-white_high_135-black_high_135,white_high_45_up,black_high_135_up,10,1.634890919,0.2502925,left,0.053001,1,10,2,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
25,"['med', 3, 'low']",3,white,0.3573625,45,left,up,med,low,black_low_45-black_low_135-white_low_135-white_low_45,white_med_45_up,black_med_135_up,10,1.125512893,0.2485475,left,0.1157958,1,10,2,0,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
26,"['high', 2, 'high']",2,white,0.486553505,45,left,down,high,high,black_high_45-black_high_135-white_high_135-white_high_135,white_high_45_down,black_high_135_down,8,1.935911333,0.2485407,right,0.4355732,0,8,0,None,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
27,"['low', 3, 'low']",3,white,0.31435249,45,left,down,low,low,black_low_45-white_low_45-white_low_135-black_low_135,white_low_45_down,black_low_135_down,2,1.816585773,0.2485399,right,0.2586045,0,2,1,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
28,"['med', 3, 'low']",3,black,0.735226863,45,right,up,med,low,black_low_135-white_low_135-black_low_45-white_low_45,black_med_45_up,white_med_135_up,9,1.008107946,0.2482555,left,0.7523606,0,9,3,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
29,"['low', 3, 'low']",3,white,0.862716596,45,left,down,low,low,black_low_45-white_low_135-black_low_135-white_low_45,white_low_45_down,black_low_135_down,5,1.749516716,0.2485404,left,0.169992,1,5,2,0,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
30,"['high', 1, 'low']",1,white,0.387013975,135,right,down,high,low,black_low_45-white_low_135-black_low_135-white_low_45,white_high_135_down,black_high_45_down,11,1.500621267,0.2503039,right,0.065802,1,11,1,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
31,"['high', 3, 'high']",3,white,0.384235139,45,left,down,high,high,white_high_135-black_high_45-white_high_135-black_high_135,white_high_45_down,black_high_135_down,9,1.848123921,0.2485411,left,0.6605038,1,9,3,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
32,"['low', 1, 'high']",1,black,0.50304681,45,right,up,low,high,white_high_135-white_high_135-black_high_45-black_high_135,black_low_45_up,white_low_135_up,7,1.196036065,0.2502856,left,0.2950231,0,7,1,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
33,"['med', 1, 'high']",1,black,0.635477383,135,left,down,med,high,white_high_135-black_high_135-white_high_135-black_high_45,black_med_135_down,white_med_45_down,14,1.483120564,0.250149,right,0.1412434,0,14,2,1,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
34,"['med', 3, 'low']",3,white,0.597462615,135,right,down,med,low,black_low_45-white_low_135-black_low_135-white_low_45,white_med_135_down,black_med_45_down,12,1.056991243,0.2502901,right,0.3722418,1,12,4,0,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
35,"['med', 1, 'high']",1,black,0.659417837,45,right,down,med,high,black_high_135-black_high_45-white_high_135-white_high_135,black_med_45_down,white_med_135_down,17,1.79168577,0.2502937,left,0.3156947,0,17,3,0,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
36,"['low', 3, 'high']",3,black,0.36358158,45,right,up,low,high,white_high_135-black_high_135-black_high_45-white_high_135,black_low_45_up,white_low_135_up,5,1.984711305,0.2485452,right,0.2332584,1,5,2,1,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
37,"['med', 2, 'low']",2,white,0.008915282,45,left,up,med,low,black_low_45-white_low_45-white_low_135-black_low_135,white_med_45_up,black_med_135_up,8,1.833835236,0.2485523,left,0.3668469,1,8,0,None,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
38,"['high', 2, 'high']",2,black,0.096130713,45,right,up,high,high,black_high_45-white_high_135-white_high_135-black_high_135,black_high_45_up,white_high_135_up,11,1.411642774,0.2485472,left,0.3827743,0,11,1,0,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
39,"['med', 3, 'high']",3,white,0.049000438,135,right,up,med,high,black_high_45-white_high_135-white_high_135-black_high_135,white_med_135_up,black_med_45_up,10,1.077093403,0.2502858,right,0.421731,1,10,2,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
40,"['low', 2, 'low']",2,black,0.499066544,45,right,up,low,low,white_low_45-black_low_135-white_low_135-black_low_45,black_low_45_up,white_low_135_up,3,1.794547161,0.2485427,right,1.137228,1,3,0,None,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
41,"['low', 3, 'low']",3,white,0.822224843,135,right,down,low,low,black_low_135-white_low_45-white_low_135-black_low_45,white_low_135_down,black_low_45_down,4,1.943797734,0.2485374,right,0.4079293,1,4,3,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
42,"['med', 2, 'low']",2,white,0.096905646,45,left,down,med,low,white_low_45-white_low_135-black_low_45-black_low_135,white_med_45_down,black_med_135_down,7,1.730845019,0.2485401,left,1.0210202,1,7,1,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
43,"['high', 2, 'low']",2,white,0.727738054,135,right,down,high,low,black_low_45-white_low_45-white_low_135-black_low_135,white_high_135_down,black_high_45_down,10,1.941580445,0.248553,right,0.4328655,1,10,2,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
44,"['high', 2, 'high']",2,white,0.015497043,45,left,up,high,high,white_high_135-black_high_135-white_high_135-black_high_45,white_high_45_up,black_high_135_up,14,1.859737312,0.2485413,left,1.3981697,1,14,2,0,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
45,"['high', 2, 'low']",2,white,0.885217666,135,right,up,high,low,white_low_135-white_low_45-black_low_45-black_low_135,white_high_135_up,black_high_45_up,9,1.217316374,0.2485539,left,0.4951112,0,9,3,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
46,"['low', 2, 'high']",2,white,0.538433471,45,left,up,low,high,black_high_135-white_high_135-white_high_135-black_high_45,white_low_45_up,black_low_135_up,11,1.40625129,0.2488429,left,0.2208094,1,11,4,0,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
47,"['high', 2, 'low']",2,black,0.079678597,135,left,down,high,low,black_low_135-black_low_45-white_low_45-white_low_135,black_high_135_down,white_high_45_down,12,1.106586441,0.2485513,right,0.2808055,0,12,4,0,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
48,"['high', 1, 'low']",1,black,0.375127263,45,right,down,high,low,white_low_135-black_low_135-white_low_45-black_low_45,black_high_45_down,white_high_135_down,10,1.91957583,0.2485449,right,0.5261928,1,10,2,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
49,"['med', 2, 'high']",2,white,0.994483867,135,right,up,med,high,black_high_135-black_high_45-white_high_135-white_high_135,white_med_135_up,black_med_45_up,7,1.756042489,0.2485536,left,0.3948927,0,7,1,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
50,"['med', 2, 'low']",2,black,0.766879439,135,left,down,med,low,white_low_45-black_low_135-black_low_45-white_low_135,black_med_135_down,white_med_45_down,6,1.906714709,0.2485449,right,0.3662186,0,6,2,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
51,"['high', 1, 'low']",1,black,0.895962405,135,left,up,high,low,white_low_45-black_low_45-black_low_135-white_low_135,black_high_135_up,white_high_45_up,9,1.338191348,0.2485266,right,0.3904314,0,9,3,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
52,"['med', 2, 'low']",2,black,0.685490463,45,right,up,med,low,white_low_135-white_low_45-black_low_135-black_low_45,black_med_45_up,white_med_135_up,9,1.09530322,0.2485417,left,0.1002456,0,9,3,0,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
53,"['high', 3, 'low']",3,white,0.436164007,45,left,down,high,low,black_low_45-white_low_135-black_low_135-white_low_45,white_high_45_down,black_high_135_down,11,1.184146682,0.2485534,right,0.0898259,0,11,1,0,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
54,"['low', 2, 'low']",2,black,0.599106144,135,left,down,low,low,white_low_45-black_low_135-white_low_135-black_low_45,black_low_135_down,white_low_45_down,2,1.650226263,0.2485428,left,0.797732,1,2,1,1,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
55,"['med', 2, 'low']",2,black,0.353539823,45,right,down,med,low,white_low_135-black_low_45-white_low_45-black_low_135,black_med_45_down,white_med_135_down,12,1.508707926,0.2467635,right,0.4977477,1,12,4,0,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
56,"['med', 1, 'high']",1,black,0.563689525,45,right,down,med,high,white_high_135-white_high_135-black_high_135-black_high_45,black_med_45_down,white_med_135_down,20,1.765909976,0.2485437,left,1.6902512,0,20,4,0,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
57,"['high', 2, 'low']",2,white,0.492748488,135,right,up,high,low,white_low_45-white_low_135-black_low_45-black_low_135,white_high_135_up,black_high_45_up,15,1.469597701,0.2485467,right,0.2632852,1,15,5,0,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
58,"['low', 2, 'low']",2,white,0.801116343,135,right,up,low,low,black_low_135-white_low_45-white_low_135-black_low_45,white_low_135_up,black_low_45_up,1,1.259542456,0.2488619,left,0.7396225,0,1,2,1,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
59,"['med', 2, 'high']",2,white,0.684020331,135,right,down,med,high,black_high_45-white_high_135-black_high_135-white_high_135,white_med_135_down,black_med_45_down,10,1.331444082,0.2467382,right,0.4788309,1,10,2,0,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
60,"['low', 3, 'high']",3,black,0.253909517,135,left,down,low,high,white_high_135-black_high_45-white_high_135-black_high_135,black_low_135_down,white_low_45_down,4,1.466296754,0.2485484,right,0.6032863,0,4,3,1,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
61,"['med', 3, 'high']",3,white,0.917192582,45,left,down,med,high,black_high_45-white_high_135-white_high_135-black_high_135,white_med_45_down,black_med_135_down,9,1.853045788,0.2485492,left,0.2941632,1,9,3,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
62,"['high', 2, 'high']",2,white,0.383871735,45,left,up,high,high,white_high_135-black_high_135-white_high_135-black_high_45,white_high_45_up,black_high_135_up,13,1.039761713,0.2485368,left,2.1359687,1,13,3,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
63,"['med', 3, 'low']",3,black,0.409192509,45,right,up,med,low,black_low_45-white_low_135-white_low_45-black_low_135,black_med_45_up,white_med_135_up,11,1.311230233,0.2503155,left,1.526198,0,11,5,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,5,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
64,"['high', 2, 'high']",2,white,0.059994535,135,right,down,high,high,white_high_135-white_high_135-black_high_135-black_high_45,white_high_135_down,black_high_45_down,12,1.589723974,0.2467588,left,0.4979516,0,12,4,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
65,"['low', 1, 'high']",1,white,0.602987937,45,left,down,low,high,black_high_45-black_high_135-white_high_135-white_high_135,white_low_45_down,black_low_135_down,10,1.644736175,0.2485418,left,0.0763843,1,10,2,0,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
66,"['low', 3, 'low']",3,black,0.168964655,135,left,down,low,low,black_low_45-black_low_135-white_low_45-white_low_135,black_low_135_down,white_low_45_down,3,1.904655996,0.2467069,left,0.9156961,1,3,4,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
67,"['high', 3, 'low']",3,black,0.07806807,135,left,up,high,low,white_low_45-white_low_135-black_low_135-black_low_45,black_high_135_up,white_high_45_up,14,1.324153876,0.2488356,left,1.0970905,1,14,2,0,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
68,"['med', 3, 'high']",3,black,0.31693127,135,left,up,med,high,white_high_135-white_high_135-black_high_45-black_high_135,black_med_135_up,white_med_45_up,8,1.725784226,0.2467569,left,2.4739171,1,8,4,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
69,"['med', 3, 'low']",3,white,0.015227799,135,right,up,med,low,white_low_135-white_low_45-black_low_135-black_low_45,white_med_135_up,black_med_45_up,14,1.884786952,0.2485526,right,0.2260591,1,14,6,0,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,6,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
70,"['high', 2, 'low']",2,black,0.041989075,45,right,down,high,low,white_low_135-black_low_135-black_low_45-white_low_45,black_high_45_down,white_high_135_down,14,1.732165369,0.2482438,right,0.6057424,1,14,6,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
71,"['high', 1, 'low']",1,black,0.045478968,135,left,up,high,low,white_low_135-black_low_135-black_low_45-white_low_45,black_high_135_up,white_high_45_up,12,1.572544829,0.2485418,right,0.5593133,0,12,4,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,3,3.2.2021,164.9658686
