trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
10,"['high', 2, 'high']",2,black,0.3763935,135,left,up,high,high,white_high_135-black_high_45-white_high_135-black_high_135,black_high_135_up,white_high_45_up,7,1.907507071,0.2485433,left,0.1252367,1,7,1,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
11,"['high', 1, 'low']",1,black,0.953905602,45,right,down,high,low,black_low_135-white_low_135-black_low_45-white_low_45,black_high_45_down,white_high_135_down,15,1.247614641,0.2485523,left,0.514213,0,15,1,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
12,"['low', 2, 'high']",2,white,0.81487045,135,right,up,low,high,black_high_135-black_high_45-white_high_135-white_high_135,white_low_135_up,black_low_45_up,3,1.892995857,0.2485642,right,0.2637782,1,3,0,None,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
13,"['high', 3, 'low']",3,white,0.797745611,135,right,up,high,low,black_low_45-black_low_135-white_low_45-white_low_135,white_high_135_up,black_high_45_up,7,1.574780861,0.2467427,left,0.1122229,0,7,1,1,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
14,"['low', 1, 'low']",1,white,0.911039948,135,right,up,low,low,black_low_135-white_low_135-black_low_45-white_low_45,white_low_135_up,black_low_45_up,6,1.217261044,0.2467701,left,0.6931067,0,6,2,1,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
15,"['med', 3, 'high']",3,white,0.847614337,135,right,up,med,high,white_high_135-black_high_135-white_high_135-black_high_45,white_med_135_up,black_med_45_up,8,1.521322392,0.2488486,right,0.1329126,1,8,0,None,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
16,"['high', 2, 'high']",2,white,0.937519165,45,left,up,high,high,white_high_135-black_high_45-white_high_135-black_high_135,white_high_45_up,black_high_135_up,6,1.512478818,0.2467042,right,0.7360312,0,6,2,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
17,"['med', 1, 'high']",1,white,0.132964218,135,right,down,med,high,black_high_45-white_high_135-white_high_135-black_high_135,white_med_135_down,black_med_45_down,12,1.05224433,0.2484942,left,0.1057334,0,12,0,None,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
18,"['med', 1, 'high']",1,black,0.900341777,135,left,up,med,high,white_high_135-white_high_135-black_high_135-black_high_45,black_med_135_up,white_med_45_up,15,1.111213816,0.2485385,right,0.1732448,0,15,1,0,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
19,"['med', 1, 'low']",1,black,0.026140007,45,right,down,med,low,black_low_135-black_low_45-white_low_135-white_low_45,black_med_45_down,white_med_135_down,11,1.623107349,0.2503264,left,1.3512836,0,11,1,1,0,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
20,"['low', 3, 'low']",3,black,0.433667128,45,right,down,low,low,black_low_135-white_low_135-black_low_45-white_low_45,black_low_45_down,white_low_135_down,3,1.603713286,0.2488488,right,0.7774842,1,3,0,None,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
21,"['high', 3, 'low']",3,white,0.311625991,135,right,down,high,low,black_low_45-white_low_45-white_low_135-black_low_135,white_high_135_down,black_high_45_down,10,1.342995324,0.2501095,left,0.1952617,0,10,2,0,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
22,"['med', 3, 'high']",3,black,0.821760706,135,left,up,med,high,black_high_45-white_high_135-black_high_135-white_high_135,black_med_135_up,white_med_45_up,7,1.266939516,0.2485439,right,1.5069342,0,7,1,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
23,"['med', 3, 'low']",3,white,0.150229235,45,left,up,med,low,black_low_45-white_low_135-white_low_45-black_low_135,white_med_45_up,black_med_135_up,8,1.656880483,0.2485523,right,0.2219571,0,8,0,None,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
24,"['med', 2, 'high']",2,white,0.773410034,45,left,up,med,high,black_high_135-black_high_45-white_high_135-white_high_135,white_med_45_up,black_med_135_up,11,1.182538857,0.2486438,left,0.6151004,1,11,1,0,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
25,"['high', 2, 'high']",2,black,0.224839855,45,right,down,high,high,black_high_45-white_high_135-white_high_135-black_high_135,black_high_45_down,white_high_135_down,9,1.686233991,0.2485476,right,0.2253084,1,9,3,0,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
26,"['med', 3, 'low']",3,black,0.181777918,135,left,down,med,low,black_low_135-white_low_135-white_low_45-black_low_45,black_med_135_down,white_med_45_down,11,1.566702233,0.2485528,left,1.6235955,1,11,1,0,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
27,"['high', 1, 'high']",1,white,0.017551216,135,right,down,high,high,black_high_45-black_high_135-white_high_135-white_high_135,white_high_135_down,black_high_45_down,12,1.575158451,0.2503168,right,0.4902343,1,12,0,None,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
28,"['low', 1, 'low']",1,white,0.771256745,135,right,up,low,low,white_low_135-white_low_45-black_low_135-black_low_45,white_low_135_up,black_low_45_up,9,1.557699704,0.2485366,left,0.2454356,0,9,3,0,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
29,"['high', 2, 'low']",2,black,0.781228987,45,right,down,high,low,black_low_45-white_low_135-white_low_45-black_low_135,black_high_45_down,white_high_135_down,8,1.762655254,0.248543,right,0.4411434,1,8,0,None,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
30,"['med', 3, 'low']",3,white,0.58882121,45,left,up,med,low,black_low_45-white_low_45-white_low_135-black_low_135,white_med_45_up,black_med_135_up,10,1.71158921,0.2485505,left,0.2300934,1,10,2,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
31,"['high', 1, 'high']",1,black,0.373698182,135,left,down,high,high,black_high_135-white_high_135-black_high_45-white_high_135,black_high_135_down,white_high_45_down,11,1.966872301,0.2485459,right,0.3260987,0,11,1,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
32,"['med', 3, 'low']",3,black,0.225899797,45,right,down,med,low,black_low_45-white_low_135-black_low_135-white_low_45,black_med_45_down,white_med_135_down,9,1.727947747,0.2485516,right,0.5563079,1,9,3,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
33,"['med', 2, 'low']",2,black,0.725585411,45,right,down,med,low,black_low_135-white_low_45-black_low_45-white_low_135,black_med_45_down,white_med_135_down,8,1.83336755,0.2485436,left,0.474849,0,8,0,None,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
34,"['low', 3, 'low']",3,white,0.766081087,45,left,down,low,low,black_low_135-white_low_135-white_low_45-black_low_45,white_low_45_down,black_low_135_down,2,1.738904421,0.2485492,right,0.2810389,0,2,1,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
35,"['med', 1, 'high']",1,black,0.255955916,135,left,down,med,high,white_high_135-black_high_45-black_high_135-white_high_135,black_med_135_down,white_med_45_down,18,1.935265994,0.2485465,right,0.3830161,0,18,2,0,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
36,"['low', 3, 'high']",3,white,0.926496979,135,right,down,low,high,black_high_45-white_high_135-white_high_135-black_high_135,white_low_135_down,black_low_45_down,6,1.132953789,0.2485479,right,0.6411106,1,6,1,0,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
37,"['high', 3, 'high']",3,white,0.63515544,135,right,up,high,high,black_high_45-white_high_135-black_high_135-white_high_135,white_high_135_up,black_high_45_up,7,1.078507742,0.2485585,left,0.4390578,0,7,1,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
38,"['high', 3, 'low']",3,black,0.752222343,45,right,down,high,low,black_low_45-white_low_135-white_low_45-black_low_135,black_high_45_down,white_high_135_down,13,1.397951034,0.2502893,right,1.8904282,1,13,3,0,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
39,"['med', 3, 'high']",3,black,0.290462114,45,right,up,med,high,white_high_135-black_high_135-white_high_135-black_high_45,black_med_45_up,white_med_135_up,10,1.885996278,0.2485639,right,1.2230796,1,10,2,0,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
40,"['high', 3, 'low']",3,black,0.926209781,135,left,up,high,low,white_low_45-white_low_135-black_low_135-black_low_45,black_high_135_up,white_high_45_up,12,1.068233961,0.2503144,left,0.1016405,1,12,4,1,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
41,"['med', 3, 'low']",3,black,0.976402803,135,left,down,med,low,black_low_135-white_low_45-white_low_135-black_low_45,black_med_135_down,white_med_45_down,8,1.178968537,0.2467603,left,1.428053,1,8,4,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
42,"['med', 3, 'high']",3,black,0.877545649,45,right,up,med,high,white_high_135-white_high_135-black_high_45-black_high_135,black_med_45_up,white_med_135_up,9,1.259847573,0.2485537,right,0.3725237,1,9,3,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
43,"['high', 2, 'low']",2,white,0.133186547,45,left,up,high,low,black_low_45-white_low_135-white_low_45-black_low_135,white_high_45_up,black_high_135_up,7,1.724523823,0.2485428,right,0.9933839,0,7,1,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
44,"['low', 3, 'low']",3,white,0.719257936,45,left,down,low,low,white_low_135-white_low_45-black_low_45-black_low_135,white_low_45_down,black_low_135_down,5,1.764081378,0.2469643,left,2.6801455,1,5,2,0,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
45,"['high', 1, 'high']",1,black,0.891182102,45,right,down,high,high,white_high_135-black_high_45-white_high_135-black_high_135,black_high_45_down,white_high_135_down,14,1.944225345,0.2485485,right,1.211339,1,14,2,0,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
46,"['low', 3, 'high']",3,white,0.436018896,135,right,up,low,high,white_high_135-black_high_135-black_high_45-white_high_135,white_low_135_up,black_low_45_up,5,1.185578981,0.2485572,right,0.6350695,1,5,2,1,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
47,"['low', 1, 'low']",1,black,0.994503713,135,left,up,low,low,white_low_135-black_low_135-white_low_45-black_low_45,black_low_135_up,white_low_45_up,12,1.144114641,0.2486366,right,0.7868871,0,12,4,0,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
48,"['high', 1, 'high']",1,black,0.450977234,45,right,down,high,high,white_high_135-black_high_45-black_high_135-white_high_135,black_high_45_down,white_high_135_down,13,1.234600607,0.2485486,left,1.7843403,0,13,3,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
49,"['med', 2, 'low']",2,white,0.169672707,135,right,up,med,low,black_low_45-black_low_135-white_low_135-white_low_45,white_med_135_up,black_med_45_up,11,1.815894687,0.2485049,left,1.6686975,0,11,1,0,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
50,"['med', 2, 'high']",2,white,0.638502595,135,right,down,med,high,white_high_135-black_high_45-white_high_135-black_high_135,white_med_135_down,black_med_45_down,10,1.216501505,0.2485467,left,0.5516867,0,10,2,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
51,"['high', 3, 'low']",3,white,0.541547998,45,left,up,high,low,black_low_45-white_low_45-black_low_135-white_low_135,white_high_45_up,black_high_135_up,11,1.67385493,0.2503383,left,0.8118956,1,11,5,1,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
52,"['low', 3, 'high']",3,black,0.797337433,135,left,up,low,high,white_high_135-black_high_45-white_high_135-black_high_135,black_low_135_up,white_low_45_up,4,1.503940048,0.2485445,left,0.7185197,1,4,3,1,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
53,"['high', 1, 'high']",1,black,0.279227813,135,left,down,high,high,white_high_135-white_high_135-black_high_135-black_high_45,black_high_135_down,white_high_45_down,16,1.784515062,0.2466661,left,0.3906814,1,16,4,0,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
54,"['high', 3, 'high']",3,white,0.575652178,135,right,up,high,high,black_high_135-white_high_135-white_high_135-black_high_45,white_high_135_up,black_high_45_up,10,1.07419146,0.2485446,right,0.8128255,1,10,2,0,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
55,"['high', 1, 'low']",1,black,0.93286167,135,left,up,high,low,black_low_45-white_low_135-black_low_135-white_low_45,black_high_135_up,white_high_45_up,18,1.542923106,0.2503186,left,1.082556,1,18,2,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
56,"['med', 2, 'low']",2,white,0.92998104,45,left,up,med,low,black_low_45-white_low_45-white_low_135-black_low_135,white_med_45_up,black_med_135_up,14,1.051985424,0.2485525,left,1.0803732,1,14,2,0,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
57,"['high', 1, 'low']",1,black,0.233297229,135,left,down,high,low,black_low_45-white_low_135-white_low_45-black_low_135,black_high_135_down,white_high_45_down,17,1.293048609,0.2485513,right,2.6198323,0,17,3,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
58,"['med', 1, 'low']",1,black,0.417829732,135,left,down,med,low,white_low_45-black_low_135-white_low_135-black_low_45,black_med_135_down,white_med_45_down,14,1.222804725,0.2485529,left,0.4216831,1,14,2,0,0,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
59,"['low', 1, 'low']",1,white,0.992780774,45,left,down,low,low,white_low_135-white_low_45-black_low_135-black_low_45,white_low_45_down,black_low_135_down,15,1.77718473,0.2503519,left,0.5085002,1,15,5,0,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
60,"['low', 2, 'high']",2,black,0.643922256,135,left,up,low,high,white_high_135-white_high_135-black_high_135-black_high_45,black_low_135_up,white_low_45_up,2,1.650544541,0.2485505,right,0.3319937,0,2,1,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
61,"['low', 2, 'high']",2,white,0.972023126,135,right,up,low,high,black_high_45-black_high_135-white_high_135-white_high_135,white_low_135_up,black_low_45_up,5,1.155969203,0.248544,left,1.2560674,0,5,2,0,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
62,"['high', 1, 'low']",1,black,0.869334424,45,right,up,high,low,black_low_45-white_low_135-black_low_135-white_low_45,black_high_45_up,white_high_135_up,20,1.591318062,0.2485519,right,1.1530286,1,20,4,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
63,"['high', 2, 'low']",2,black,0.610715466,135,left,up,high,low,black_low_45-white_low_135-white_low_45-black_low_135,black_high_135_up,white_high_45_up,10,1.171093027,0.2485469,right,0.1404814,0,10,2,0,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
64,"['med', 2, 'low']",2,white,0.85869593,45,left,down,med,low,white_low_45-black_low_45-black_low_135-white_low_135,white_med_45_down,black_med_135_down,13,1.268674266,0.2485409,right,1.5104414,0,13,3,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
65,"['low', 1, 'high']",1,white,0.276510276,45,left,down,low,high,black_high_135-black_high_45-white_high_135-white_high_135,white_low_45_down,black_low_135_down,7,1.475755157,0.2485474,right,0.2606294,0,7,1,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
66,"['med', 1, 'high']",1,black,0.450243563,45,right,down,med,high,black_high_45-white_high_135-white_high_135-black_high_135,black_med_45_down,white_med_135_down,21,1.245762024,0.2452784,right,0.4741617,1,21,3,0,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
67,"['low', 1, 'high']",1,black,0.808254523,135,left,up,low,high,white_high_135-white_high_135-black_high_135-black_high_45,black_low_135_up,white_low_45_up,10,1.12769674,0.2488683,left,0.9113842,1,10,2,0,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
68,"['high', 2, 'low']",2,black,0.769367618,45,right,up,high,low,black_low_135-white_low_45-white_low_135-black_low_45,black_high_45_up,white_high_135_up,13,1.209208219,0.2485497,right,1.0118083,1,13,3,0,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
69,"['low', 2, 'low']",2,black,0.132511599,45,right,up,low,low,white_low_135-black_low_135-black_low_45-white_low_45,black_low_45_up,white_low_135_up,3,1.125885733,0.2485473,right,1.0399372,1,3,0,None,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
70,"['low', 1, 'low']",1,white,0.467645852,45,left,down,low,low,black_low_45-white_low_135-black_low_135-white_low_45,white_low_45_down,black_low_135_down,14,1.289493142,0.2485457,right,2.2511182,0,14,6,1,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
71,"['med', 2, 'high']",2,black,0.510180501,45,right,up,med,high,white_high_135-black_high_45-black_high_135-white_high_135,black_med_45_up,white_med_135_up,13,1.020754622,0.2485514,right,0.2887123,1,13,3,0,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,6,3.2.2021,164.9574327
