trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
10,"['low', 1, 'low']",1,black,0.113791982,45,right,up,low,low,black_low_135-white_low_135-black_low_45-white_low_45,black_low_45_up,white_low_135_up,8,1.094358036,0.2467152,left,0.2429466,0,8,0,None,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
11,"['med', 2, 'high']",2,white,0.727026758,45,left,up,med,high,black_high_135-white_high_135-white_high_135-black_high_45,white_med_45_up,black_med_135_up,8,1.338104424,0.2485448,left,0.3200979,1,8,0,None,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
12,"['low', 3, 'high']",3,black,0.845475709,45,right,up,low,high,black_high_135-white_high_135-white_high_135-black_high_45,black_low_45_up,white_low_135_up,3,1.655418956,0.2503132,left,0.33479,0,3,0,None,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
13,"['med', 3, 'low']",3,white,0.659855551,135,right,up,med,low,black_low_135-white_low_45-white_low_135-black_low_45,white_med_135_up,black_med_45_up,8,1.041552508,0.2485469,right,0.5777021,1,8,0,None,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
14,"['low', 1, 'low']",1,black,0.184854078,135,left,down,low,low,white_low_45-black_low_135-black_low_45-white_low_135,black_low_135_down,white_low_45_down,11,1.724593712,0.2485526,right,0.8729466,0,11,1,0,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
15,"['high', 3, 'low']",3,black,0.398905782,45,right,up,high,low,black_low_135-white_low_45-white_low_135-black_low_45,black_high_45_up,white_high_135_up,8,1.271647007,0.2485507,right,0.7933879,1,8,0,None,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
16,"['med', 3, 'low']",3,black,0.487124679,135,left,up,med,low,black_low_135-black_low_45-white_low_135-white_low_45,black_med_135_up,white_med_45_up,7,1.727234859,0.2485431,left,0.8243883,1,7,1,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
17,"['med', 3, 'high']",3,white,0.306034656,135,right,down,med,high,white_high_135-white_high_135-black_high_135-black_high_45,white_med_135_down,black_med_45_down,10,1.322131688,0.2503145,left,0.519751,0,10,2,0,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
18,"['low', 3, 'low']",3,black,0.129552091,135,left,down,low,low,black_low_45-black_low_135-white_low_135-white_low_45,black_low_135_down,white_low_45_down,6,1.441686449,0.248846,left,0.2613055,1,6,1,0,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
19,"['low', 2, 'high']",2,white,0.736038459,45,left,down,low,high,white_high_135-black_high_45-white_high_135-black_high_135,white_low_45_down,black_low_135_down,2,1.546464557,0.246719,left,0.2564256,1,2,1,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
20,"['high', 1, 'high']",1,black,0.91613808,45,right,up,high,high,black_high_135-black_high_45-white_high_135-white_high_135,black_high_45_up,white_high_135_up,12,1.9416835,0.2467838,left,0.3154673,0,12,0,None,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
21,"['high', 3, 'high']",3,black,0.446085298,135,left,up,high,high,black_high_135-white_high_135-white_high_135-black_high_45,black_high_135_up,white_high_45_up,11,1.862506602,0.2485462,left,0.2064691,1,11,1,0,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
22,"['high', 1, 'low']",1,white,0.68884357,45,left,down,high,low,black_low_45-white_low_135-white_low_45-black_low_135,white_high_45_down,black_high_135_down,11,1.025254631,0.2485488,left,0.6028453,1,11,1,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
23,"['high', 2, 'high']",2,white,0.323653897,45,left,down,high,high,black_high_45-white_high_135-white_high_135-black_high_135,white_high_45_down,black_high_135_down,7,1.437985731,0.2485557,left,0.2973094,1,7,1,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
24,"['low', 2, 'low']",2,black,0.211239944,135,left,up,low,low,black_low_135-white_low_135-white_low_45-black_low_45,black_low_135_up,white_low_45_up,3,1.473910202,0.2485491,left,0.8369842,1,3,0,None,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
25,"['med', 3, 'low']",3,white,0.726384438,135,right,down,med,low,black_low_45-black_low_135-white_low_45-white_low_135,white_med_135_down,black_med_45_down,6,1.133334199,0.2485518,left,0.1956103,0,6,2,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
26,"['med', 2, 'high']",2,white,0.531740081,45,left,down,med,high,black_high_45-white_high_135-white_high_135-black_high_135,white_med_45_down,black_med_135_down,7,1.409651876,0.2485459,left,0.6572574,1,7,1,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
27,"['high', 2, 'high']",2,black,0.990359395,135,left,up,high,high,white_high_135-black_high_135-black_high_45-white_high_135,black_high_135_up,white_high_45_up,6,1.71870977,0.2485218,right,0.2550728,0,6,2,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
28,"['med', 3, 'low']",3,black,0.309739431,135,left,up,med,low,white_low_135-white_low_45-black_low_45-black_low_135,black_med_135_up,white_med_45_up,9,1.807125174,0.2485491,right,0.2897508,0,9,3,0,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
29,"['low', 3, 'high']",3,black,0.756479388,45,right,down,low,high,white_high_135-black_high_135-white_high_135-black_high_45,black_low_45_down,white_low_135_down,6,1.754558205,0.2485492,right,0.3456142,1,6,1,0,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
30,"['low', 2, 'low']",2,white,0.894414541,45,left,down,low,low,white_low_45-black_low_45-white_low_135-black_low_135,white_low_45_down,black_low_135_down,2,1.426768912,0.2485438,left,0.5283108,1,2,1,1,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
31,"['high', 1, 'low']",1,white,0.906314796,45,left,up,high,low,white_low_135-white_low_45-black_low_45-black_low_135,white_high_45_up,black_high_135_up,10,1.723140228,0.2485373,right,0.3322918,0,10,2,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
32,"['high', 1, 'low']",1,white,0.946476866,135,right,down,high,low,black_low_45-white_low_45-black_low_135-white_low_135,white_high_135_down,black_high_45_down,13,1.874659815,0.248544,right,0.2339102,1,13,3,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
33,"['low', 1, 'high']",1,white,0.107996856,135,right,down,low,high,white_high_135-black_high_135-white_high_135-black_high_45,white_low_135_down,black_low_45_down,8,1.074224818,0.2485352,left,0.216488,0,8,0,None,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
34,"['med', 1, 'high']",1,white,0.434275821,135,right,down,med,high,white_high_135-white_high_135-black_high_135-black_high_45,white_med_135_down,black_med_45_down,14,1.109122873,0.2485456,right,0.2068374,1,14,2,0,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
35,"['med', 1, 'high']",1,black,0.113336955,45,right,up,med,high,black_high_45-white_high_135-white_high_135-black_high_135,black_med_45_up,white_med_135_up,13,1.286451385,0.2485396,left,0.2713267,0,13,3,1,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
36,"['high', 2, 'high']",2,white,0.696537758,135,right,down,high,high,white_high_135-white_high_135-black_high_45-black_high_135,white_high_135_down,black_high_45_down,9,1.864830254,0.2485421,right,0.2216458,1,9,3,0,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
37,"['high', 3, 'low']",3,white,0.599927825,135,right,up,high,low,white_low_45-black_low_45-white_low_135-black_low_135,white_high_135_up,black_high_45_up,7,1.088845063,0.2485461,right,0.2577648,1,7,1,1,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
38,"['low', 3, 'low']",3,white,0.611962164,135,right,up,low,low,white_low_45-black_low_45-white_low_135-black_low_135,white_low_135_up,black_low_45_up,5,1.17465054,0.248513,right,0.3013023,1,5,2,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
39,"['low', 1, 'high']",1,white,0.007076608,45,left,up,low,high,black_high_135-white_high_135-white_high_135-black_high_45,white_low_45_up,black_low_135_up,11,1.509886319,0.2467393,left,0.209167,1,11,1,0,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
40,"['high', 3, 'high']",3,white,0.684611486,45,left,down,high,high,white_high_135-white_high_135-black_high_135-black_high_45,white_high_45_down,black_high_135_down,10,1.82691706,0.2502702,right,0.2124321,0,10,2,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
41,"['low', 1, 'high']",1,white,0.921044643,45,left,down,low,high,white_high_135-white_high_135-black_high_135-black_high_45,white_low_45_down,black_low_135_down,10,1.555016749,0.250325,left,0.2385566,1,10,2,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
42,"['med', 2, 'high']",2,black,0.401569051,135,left,up,med,high,white_high_135-white_high_135-black_high_135-black_high_45,black_med_135_up,white_med_45_up,6,1.081768778,0.2485612,right,0.254365,0,6,2,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
43,"['low', 3, 'high']",3,white,0.242687588,45,left,down,low,high,white_high_135-black_high_45-white_high_135-black_high_135,white_low_45_down,black_low_135_down,5,1.709039046,0.2467813,left,0.1112496,1,5,2,1,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
44,"['med', 1, 'low']",1,black,0.051693411,135,left,up,med,low,black_low_45-white_low_45-white_low_135-black_low_135,black_med_135_up,white_med_45_up,12,1.626426817,0.2503074,right,0.2569941,0,12,0,None,0,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
45,"['low', 2, 'low']",2,white,0.745145118,45,left,down,low,low,black_low_45-white_low_135-black_low_135-white_low_45,white_low_45_down,black_low_135_down,1,1.280025754,0.2485396,left,0.306045,1,1,2,1,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
46,"['low', 2, 'high']",2,black,0.789204284,45,right,down,low,high,black_high_135-white_high_135-black_high_45-white_high_135,black_low_45_down,white_low_135_down,1,1.847401786,0.246758,left,0.2274644,0,1,2,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
47,"['med', 2, 'low']",2,white,0.996033283,135,right,down,med,low,white_low_135-black_low_45-white_low_45-black_low_135,white_med_135_down,black_med_45_down,11,1.214966226,0.2488515,right,0.1985778,1,11,1,0,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
48,"['high', 3, 'high']",3,black,0.065113116,45,right,down,high,high,black_high_135-white_high_135-white_high_135-black_high_45,black_high_45_down,white_high_135_down,13,1.472720877,0.2485545,right,0.2832946,1,13,3,0,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
49,"['low', 2, 'high']",2,black,0.212770128,45,right,down,low,high,black_high_45-white_high_135-white_high_135-black_high_135,black_low_45_down,white_low_135_down,4,1.345714978,0.2502916,right,0.212039,1,4,3,0,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
50,"['low', 1, 'low']",1,white,0.754706709,135,right,up,low,low,white_low_45-black_low_45-black_low_135-white_low_135,white_low_135_up,black_low_45_up,14,1.213874099,0.2485242,right,0.2387361,1,14,2,0,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
51,"['med', 2, 'low']",2,black,0.584853782,135,left,up,med,low,black_low_135-white_low_45-black_low_45-white_low_135,black_med_135_up,white_med_45_up,10,1.736069245,0.2467591,right,0.2697953,0,10,2,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
52,"['low', 1, 'low']",1,white,0.718213208,135,right,up,low,low,white_low_135-black_low_135-white_low_45-black_low_45,white_low_135_up,black_low_45_up,13,1.647675575,0.2488513,right,0.092081,1,13,3,1,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
53,"['med', 3, 'low']",3,white,0.897538085,135,right,down,med,low,white_low_135-black_low_45-white_low_45-black_low_135,white_med_135_down,black_med_45_down,12,1.687620154,0.2485531,right,0.2081276,1,12,4,0,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
54,"['high', 3, 'high']",3,white,0.117409003,45,left,down,high,high,black_high_135-white_high_135-black_high_45-white_high_135,white_high_45_down,black_high_135_down,12,1.628810922,0.2488498,left,0.3549615,1,12,4,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
55,"['high', 1, 'high']",1,white,0.91910814,45,left,down,high,high,black_high_135-white_high_135-white_high_135-black_high_45,white_high_45_down,black_high_135_down,15,1.740268044,0.248544,left,0.2725868,1,15,1,0,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
56,"['low', 2, 'high']",2,black,0.166132835,135,left,up,low,high,black_high_135-white_high_135-white_high_135-black_high_45,black_low_135_up,white_low_45_up,3,1.505798976,0.2467274,right,0.1779431,0,3,4,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
57,"['low', 1, 'low']",1,white,0.294012857,45,left,up,low,low,white_low_135-black_low_45-white_low_45-black_low_135,white_low_45_up,black_low_135_up,12,1.648492615,0.2485442,left,0.2468232,1,12,4,1,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
58,"['low', 3, 'high']",3,black,0.149111183,135,left,down,low,high,black_high_135-white_high_135-white_high_135-black_high_45,black_low_135_down,white_low_45_down,4,1.888257478,0.2466882,left,0.2396192,1,4,3,1,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
59,"['high', 3, 'low']",3,white,0.613744103,135,right,up,high,low,white_low_135-white_low_45-black_low_135-black_low_45,white_high_135_up,black_high_45_up,6,1.342687165,0.2485553,right,0.1985196,1,6,2,1,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
60,"['med', 2, 'low']",2,white,0.488941984,45,left,up,med,low,white_low_45-white_low_135-black_low_135-black_low_45,white_med_45_up,black_med_135_up,13,1.859873561,0.2485487,left,0.2122673,1,13,3,0,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
61,"['med', 2, 'low']",2,white,0.804555624,135,right,up,med,low,white_low_45-black_low_45-black_low_135-white_low_135,white_med_135_up,black_med_45_up,12,1.835342278,0.2467806,right,0.0529217,1,12,4,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
62,"['med', 2, 'high']",2,black,0.197889602,45,right,up,med,high,black_high_135-white_high_135-black_high_45-white_high_135,black_med_45_up,white_med_135_up,9,1.852137711,0.2467812,right,0.1897514,1,9,3,0,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
63,"['low', 1, 'low']",1,white,0.769198787,135,right,up,low,low,black_low_45-white_low_45-white_low_135-black_low_135,white_low_135_up,black_low_45_up,11,1.560205961,0.2502892,right,0.0768054,1,11,5,1,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
64,"['high', 3, 'low']",3,white,0.082818617,45,left,up,high,low,white_low_45-white_low_135-black_low_45-black_low_135,white_high_45_up,black_high_135_up,5,1.636240193,0.2503008,right,0.1746721,0,5,3,1,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
65,"['low', 3, 'high']",3,white,0.200335652,45,left,up,low,high,white_high_135-black_high_45-white_high_135-black_high_135,white_low_45_up,black_low_135_up,3,1.935902799,0.2485463,right,0.526955,0,3,4,1,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
66,"['low', 1, 'low']",1,black,0.417215633,135,left,up,low,low,white_low_45-black_low_45-white_low_135-black_low_135,black_low_135_up,white_low_45_up,10,1.201444741,0.2485416,right,0.1200338,0,10,6,1,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
67,"['high', 2, 'low']",2,black,0.08658663,135,left,up,high,low,black_low_135-white_low_135-black_low_45-white_low_45,black_high_135_up,white_high_45_up,8,1.925345565,0.2470374,right,0.1937288,0,8,0,None,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
68,"['low', 2, 'low']",2,white,0.841007332,45,left,up,low,low,white_low_135-black_low_45-white_low_45-black_low_135,white_low_45_up,black_low_135_up,1,1.509593041,0.2485455,right,0.0702296,0,1,3,1,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
69,"['med', 3, 'low']",3,white,0.380695392,45,left,down,med,low,white_low_45-black_low_45-black_low_135-white_low_135,white_med_45_down,black_med_135_down,11,1.499699015,0.2467556,left,0.5073841,1,11,5,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
70,"['med', 3, 'low']",3,black,0.989767565,135,left,up,med,low,white_low_135-black_low_45-white_low_45-black_low_135,black_med_135_up,white_med_45_up,10,1.232378455,0.2467853,right,0.2055361,0,10,6,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
71,"['low', 3, 'low']",3,black,0.774110658,45,right,up,low,low,white_low_45-black_low_45-black_low_135-white_low_135,black_low_45_up,white_low_135_up,4,1.466441148,0.2485461,right,0.2140042,1,4,3,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,7,3.2.2021,164.9547117
