trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
21,"['low', 1, 'high']",1,white,0.560704665,45,left,down,low,high,white_high_135-black_high_45-black_high_135-white_high_135,white_low_45_down,black_low_135_down,5,1.175019377,0.2485527,left,0.2796683,1,5,3,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
22,"['low', 3, 'high']",3,black,0.438500682,45,right,down,low,high,white_high_135-black_high_135-black_high_45-white_high_135,black_low_45_down,white_low_135_down,3,1.001792843,0.2485479,left,0.1899897,0,3,0,None,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
23,"['med', 2, 'low']",2,black,0.325014661,135,left,down,med,low,black_low_135-black_low_45-white_low_135-white_low_45,black_med_135_down,white_med_45_down,11,1.966887671,0.2485353,right,2.0675754,0,11,1,0,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
24,"['med', 1, 'low']",1,white,0.857496529,45,left,up,med,low,white_low_45-black_low_45-white_low_135-black_low_135,white_med_45_up,black_med_135_up,14,1.334705631,0.2485526,left,0.4268364,1,14,2,1,0,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
25,"['high', 2, 'high']",2,white,0.782837311,45,left,down,high,high,white_high_135-white_high_135-black_high_45-black_high_135,white_high_45_down,black_high_135_down,11,1.796947106,0.2485477,right,0.2515616,0,11,1,0,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
26,"['med', 2, 'low']",2,black,0.618391333,45,right,up,med,low,black_low_45-white_low_135-white_low_45-black_low_135,black_med_45_up,white_med_135_up,14,1.710295172,0.2485304,right,1.0863409,1,14,2,0,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
27,"['high', 2, 'high']",2,black,0.999246921,45,right,down,high,high,white_high_135-white_high_135-black_high_135-black_high_45,black_high_45_down,white_high_135_down,14,1.121584444,0.2485531,right,1.6645747,1,14,2,0,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
28,"['med', 3, 'low']",3,white,0.074060818,45,left,down,med,low,white_low_135-white_low_45-black_low_45-black_low_135,white_med_45_down,black_med_135_down,8,1.592968072,0.2485526,right,0.6114513,0,8,0,None,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
29,"['high', 3, 'high']",3,white,0.663997539,45,left,down,high,high,black_high_135-black_high_45-white_high_135-white_high_135,white_high_45_down,black_high_135_down,11,1.465089035,0.2485409,right,0.6291497,0,11,1,0,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
30,"['low', 3, 'low']",3,black,0.250686028,135,left,up,low,low,white_low_135-black_low_45-black_low_135-white_low_45,black_low_135_up,white_low_45_up,8,1.375455565,0.2484997,right,0.3523877,0,8,3,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
31,"['med', 2, 'low']",2,white,0.170420098,45,left,down,med,low,black_low_45-white_low_45-white_low_135-black_low_135,white_med_45_down,black_med_135_down,13,1.356346346,0.2485469,right,0.7083708,0,13,3,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
32,"['low', 1, 'high']",1,white,0.490450844,45,left,up,low,high,white_high_135-black_high_135-black_high_45-white_high_135,white_low_45_up,black_low_135_up,4,1.095285439,0.2467433,left,1.039441,1,4,4,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
33,"['high', 3, 'low']",3,white,0.076581123,135,right,down,high,low,black_low_135-white_low_135-black_low_45-white_low_45,white_high_135_down,black_high_45_down,8,1.629346753,0.248817,right,2.9194419,1,8,0,None,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
34,"['high', 2, 'high']",2,white,0.173962949,135,right,up,high,high,black_high_45-black_high_135-white_high_135-white_high_135,white_high_135_up,black_high_45_up,13,1.039250655,0.2485463,right,0.2456702,1,13,3,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
35,"['low', 1, 'high']",1,black,0.669828886,45,right,up,low,high,white_high_135-black_high_135-white_high_135-black_high_45,black_low_45_up,white_low_135_up,3,1.983153673,0.2485523,left,0.6123822,0,3,5,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
36,"['med', 2, 'high']",2,white,0.373210797,135,right,up,med,high,white_high_135-black_high_45-black_high_135-white_high_135,white_med_135_up,black_med_45_up,7,1.680118121,0.2485451,right,0.3520389,1,7,1,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
37,"['low', 3, 'high']",3,black,0.694355486,135,left,up,low,high,white_high_135-black_high_45-white_high_135-black_high_135,black_low_135_up,white_low_45_up,6,1.680397145,0.24855,right,0.2588313,0,6,1,0,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
38,"['med', 3, 'low']",3,white,0.941102709,135,right,up,med,low,black_low_45-black_low_135-white_low_135-white_low_45,white_med_135_up,black_med_45_up,11,1.937564676,0.2485409,left,1.5161598,0,11,1,0,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
39,"['low', 3, 'low']",3,white,0.929326342,135,right,up,low,low,black_low_135-white_low_135-black_low_45-white_low_45,white_low_135_up,black_low_45_up,11,1.905926517,0.2485606,right,0.1472076,1,11,4,0,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
40,"['low', 3, 'high']",3,black,0.809088702,135,left,down,low,high,black_high_135-white_high_135-white_high_135-black_high_45,black_low_135_down,white_low_45_down,9,1.854415466,0.2485428,right,0.4888523,0,9,2,0,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
41,"['med', 3, 'low']",3,black,0.220778661,45,right,down,med,low,white_low_135-black_low_135-black_low_45-white_low_45,black_med_45_down,white_med_135_down,14,1.39899324,0.2485611,right,1.5622421,1,14,2,0,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
42,"['high', 3, 'high']",3,white,0.008612152,135,right,up,high,high,white_high_135-white_high_135-black_high_45-black_high_135,white_high_135_up,black_high_45_up,14,1.427247266,0.24853,right,1.0541348,1,14,2,0,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
43,"['med', 2, 'low']",2,white,0.190986503,45,left,up,med,low,black_low_45-white_low_45-white_low_135-black_low_135,white_med_45_up,black_med_135_up,16,1.114532983,0.2488157,left,0.402334,1,16,4,0,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
44,"['low', 2, 'high']",2,white,0.766122786,135,right,down,low,high,black_high_45-white_high_135-black_high_135-white_high_135,white_low_135_down,black_low_45_down,5,1.199880786,0.2502899,left,1.0817576,0,5,2,0,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
45,"['high', 2, 'high']",2,black,0.851515825,135,left,up,high,high,white_high_135-black_high_135-black_high_45-white_high_135,black_high_135_up,white_high_45_up,12,1.519391901,0.2485482,right,2.5967021,0,12,4,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
46,"['med', 2, 'high']",2,black,0.284295407,45,right,down,med,high,white_high_135-black_high_135-black_high_45-white_high_135,black_med_45_down,white_med_135_down,6,1.036425721,0.2485324,right,0.2836469,1,6,2,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
47,"['low', 3, 'low']",3,white,0.896041078,135,right,down,low,low,black_low_135-white_low_45-black_low_45-white_low_135,white_low_135_down,black_low_45_down,10,1.513037204,0.2485555,right,0.1995702,1,10,5,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
48,"['low', 3, 'high']",3,black,0.69741462,45,right,down,low,high,white_high_135-black_high_45-white_high_135-black_high_135,black_low_45_down,white_low_135_down,12,1.485705699,0.2485569,right,0.9803873,1,12,3,0,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
49,"['high', 1, 'low']",1,black,0.262151752,135,left,down,high,low,white_low_45-black_low_135-white_low_135-black_low_45,black_high_135_down,white_high_45_down,11,1.779156797,0.2467588,left,1.1598322,1,11,1,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
50,"['low', 2, 'low']",2,black,0.53545489,135,left,down,low,low,white_low_45-black_low_135-black_low_45-white_low_135,black_low_135_down,white_low_45_down,2,1.169806498,0.24669,right,0.380038,0,2,1,1,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
51,"['med', 2, 'high']",2,black,0.69910272,45,right,up,med,high,white_high_135-black_high_45-white_high_135-black_high_135,black_med_45_up,white_med_135_up,5,1.769134721,0.2467719,left,0.8745523,0,5,3,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
52,"['high', 1, 'high']",1,black,0.40412836,135,left,down,high,high,white_high_135-white_high_135-black_high_135-black_high_45,black_high_135_down,white_high_45_down,15,1.561499295,0.2485439,right,0.4314626,0,15,1,0,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
53,"['low', 3, 'high']",3,black,0.122118686,135,left,up,low,high,black_high_45-black_high_135-white_high_135-white_high_135,black_low_135_up,white_low_45_up,11,1.19066012,0.2485452,right,0.1760532,0,11,4,1,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
54,"['high', 1, 'high']",1,black,0.87994773,45,right,up,high,high,white_high_135-white_high_135-black_high_45-black_high_135,black_high_45_up,white_high_135_up,18,1.345052454,0.2502992,right,0.1897625,1,18,2,0,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
55,"['low', 1, 'low']",1,white,0.141747965,45,left,down,low,low,black_low_135-white_low_135-black_low_45-white_low_45,white_low_45_down,black_low_135_down,6,1.988020374,0.246774,right,0.504104,0,6,2,1,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
56,"['low', 2, 'low']",2,white,0.196164337,45,left,up,low,low,black_low_45-white_low_135-white_low_45-black_low_135,white_low_45_up,black_low_135_up,5,1.515386024,0.2467482,right,0.5915842,0,5,2,0,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
57,"['low', 1, 'low']",1,black,0.584402339,45,right,up,low,low,white_low_45-white_low_135-black_low_135-black_low_45,black_low_45_up,white_low_135_up,9,1.739020637,0.2467364,left,0.1323416,0,9,3,0,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
58,"['high', 2, 'low']",2,white,0.770865645,135,right,up,high,low,white_low_45-white_low_135-black_low_45-black_low_135,white_high_135_up,black_high_45_up,7,1.092515824,0.2485515,right,0.1154967,1,7,1,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
59,"['med', 3, 'low']",3,black,0.818843693,135,left,down,med,low,white_low_45-black_low_45-black_low_135-white_low_135,black_med_135_down,white_med_45_down,13,1.180793467,0.2485507,left,0.5211427,1,13,3,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
60,"['high', 2, 'high']",2,white,0.622789214,45,left,up,high,high,black_high_45-black_high_135-white_high_135-white_high_135,white_high_45_up,black_high_135_up,15,1.386156417,0.2485591,left,0.0341944,1,15,5,0,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
61,"['med', 2, 'low']",2,black,0.670019943,135,left,down,med,low,black_low_45-white_low_135-white_low_45-black_low_135,black_med_135_down,white_med_45_down,15,1.437488297,0.2485479,left,0.8869887,1,15,5,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
62,"['low', 2, 'low']",2,white,0.675250121,135,right,down,low,low,white_low_135-white_low_45-black_low_135-black_low_45,white_low_135_down,black_low_45_down,8,1.134590657,0.248529,left,0.7557048,0,8,3,0,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
63,"['high', 2, 'high']",2,white,0.926392156,45,left,up,high,high,black_high_45-black_high_135-white_high_135-white_high_135,white_high_45_up,black_high_135_up,14,1.078618569,0.2485398,left,0.4808151,1,14,6,1,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
64,"['high', 1, 'high']",1,black,0.996272281,135,left,up,high,high,white_high_135-white_high_135-black_high_45-black_high_135,black_high_135_up,white_high_45_up,17,1.725930215,0.2485555,right,0.7351319,0,17,3,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
65,"['med', 3, 'high']",3,white,0.623855221,45,left,down,med,high,black_high_135-white_high_135-white_high_135-black_high_45,white_med_45_down,black_med_135_down,8,1.035924125,0.2485482,left,1.4256316,1,8,0,None,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
66,"['low', 2, 'low']",2,black,0.01289384,135,left,up,low,low,black_low_45-white_low_135-black_low_135-white_low_45,black_low_135_up,white_low_45_up,11,1.835604723,0.248551,left,2.5053846,1,11,4,0,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
67,"['high', 3, 'high']",3,white,0.246579503,135,right,up,high,high,white_high_135-black_high_45-white_high_135-black_high_135,white_high_135_up,black_high_45_up,13,1.536382497,0.2485499,right,0.2149577,1,13,3,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
68,"['med', 3, 'low']",3,white,0.850974086,45,left,down,med,low,white_low_135-black_low_45-black_low_135-white_low_45,white_med_45_down,black_med_135_down,12,1.231540237,0.2485581,left,0.4073768,1,12,4,1,0,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
69,"['med', 1, 'low']",1,black,0.90709116,135,left,up,med,low,white_low_45-black_low_45-black_low_135-white_low_135,black_med_135_up,white_med_45_up,13,1.853202397,0.2467517,right,0.3094528,0,13,3,1,0,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
70,"['low', 3, 'low']",3,white,0.451406672,45,left,down,low,low,white_low_135-white_low_45-black_low_135-black_low_45,white_low_45_down,black_low_135_down,9,1.24036962,0.2485492,left,0.2911897,1,9,6,1,0,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
71,"['med', 3, 'high']",3,white,0.861263585,45,left,up,med,high,black_high_135-white_high_135-white_high_135-black_high_45,white_med_45_up,black_med_135_up,7,1.983862126,0.2485492,right,0.2045565,0,7,1,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,10,3.2.2021,164.9849204
