trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
10,"['low', 1, 'high']",1,white,0.943276393,45,left,up,low,high,black_high_135-black_high_45-white_high_135-white_high_135,white_low_45_up,black_low_135_up,8,1.149144179,0.2485459,left,0.5224306,1,8,0,None,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
11,"['med', 2, 'high']",2,black,0.898552683,135,left,up,med,high,black_high_135-black_high_45-white_high_135-white_high_135,black_med_135_up,white_med_45_up,11,1.56432198,0.2485748,left,0.7428887,1,11,1,0,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
12,"['high', 2, 'low']",2,black,0.937973847,45,right,down,high,low,black_low_135-white_low_135-black_low_45-white_low_45,black_high_45_down,white_high_135_down,7,1.707167722,0.2485468,right,0.842495,1,7,1,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
13,"['med', 1, 'high']",1,white,0.271385453,45,left,up,med,high,black_high_135-white_high_135-black_high_45-white_high_135,white_med_45_up,black_med_135_up,15,1.843921115,0.24854,left,0.6073099,1,15,1,0,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
14,"['high', 3, 'high']",3,white,0.972422511,135,right,up,high,high,black_high_135-white_high_135-black_high_45-white_high_135,white_high_135_up,black_high_45_up,8,1.338438208,0.2485502,right,0.4714878,1,8,0,None,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
15,"['med', 3, 'high']",3,black,0.399064802,45,right,down,med,high,white_high_135-black_high_45-black_high_135-white_high_135,black_med_45_down,white_med_135_down,7,1.003107998,0.2485398,right,0.3573774,1,7,1,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
16,"['high', 1, 'high']",1,black,0.707011691,45,right,up,high,high,black_high_45-white_high_135-white_high_135-black_high_135,black_high_45_up,white_high_135_up,14,1.787489493,0.25029,left,0.8956355,0,14,2,0,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
17,"['med', 2, 'low']",2,white,0.335259674,135,right,down,med,low,white_low_45-black_low_45-black_low_135-white_low_135,white_med_135_down,black_med_45_down,8,1.60230698,0.2485437,right,0.3414185,1,8,0,None,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
18,"['med', 1, 'low']",1,white,0.316526448,135,right,down,med,low,black_low_135-black_low_45-white_low_135-white_low_45,white_med_135_down,black_med_45_down,12,1.969058758,0.2472543,right,0.2631504,1,12,0,None,0,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
19,"['high', 2, 'low']",2,black,0.583669024,135,left,up,high,low,white_low_135-black_low_135-black_low_45-white_low_45,black_high_135_up,white_high_45_up,6,1.288872894,0.2467655,left,0.4051065,1,6,2,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
20,"['med', 2, 'low']",2,white,0.655097618,45,left,down,med,low,white_low_135-black_low_135-white_low_45-black_low_45,white_med_45_down,black_med_135_down,7,1.379007375,0.2485234,right,0.3160068,0,7,1,1,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
21,"['med', 2, 'high']",2,white,0.898227799,135,right,down,med,high,black_high_45-white_high_135-white_high_135-black_high_135,white_med_135_down,black_med_45_down,10,1.581618833,0.2467648,right,0.3995002,1,10,2,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
22,"['high', 3, 'high']",3,black,0.009633258,135,left,up,high,high,black_high_45-white_high_135-black_high_135-white_high_135,black_high_135_up,white_high_45_up,7,1.633780009,0.2485468,right,1.0757794,0,7,1,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
23,"['low', 2, 'high']",2,white,0.165764777,45,left,down,low,high,white_high_135-white_high_135-black_high_45-black_high_135,white_low_45_down,black_low_135_down,6,1.224620932,0.2485485,left,3.3029428,1,6,1,0,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
24,"['med', 2, 'high']",2,black,0.25250688,45,right,down,med,high,white_high_135-black_high_135-white_high_135-black_high_45,black_med_45_down,white_med_135_down,9,1.687937719,0.2485636,left,0.478235,0,9,3,1,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
25,"['med', 2, 'high']",2,black,0.662192967,45,right,down,med,high,black_high_45-white_high_135-black_high_135-white_high_135,black_med_45_down,white_med_135_down,12,1.82427145,0.2485446,left,0.7845626,0,12,4,0,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
26,"['high', 1, 'high']",1,black,0.707474005,45,right,up,high,high,white_high_135-black_high_45-white_high_135-black_high_135,black_high_45_up,white_high_135_up,17,1.22047265,0.2450245,left,2.7253775,0,17,3,0,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
27,"['med', 2, 'low']",2,black,0.236267572,135,left,up,med,low,black_low_45-white_low_45-black_low_135-white_low_135,black_med_135_up,white_med_45_up,10,1.823562523,0.2485408,right,0.2614277,0,10,2,0,0,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
28,"['low', 1, 'low']",1,black,0.094712026,135,left,down,low,low,white_low_135-black_low_135-black_low_45-white_low_45,black_low_135_down,white_low_45_down,8,1.23294887,0.2502974,right,0.210413,0,8,0,None,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
29,"['med', 1, 'high']",1,black,0.37035144,45,right,up,med,high,black_high_135-white_high_135-white_high_135-black_high_45,black_med_45_up,white_med_135_up,14,1.520917316,0.2485562,right,0.7286813,1,14,2,1,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
30,"['med', 3, 'high']",3,black,0.046677409,135,left,down,med,high,black_high_135-black_high_45-white_high_135-white_high_135,black_med_135_down,white_med_45_down,6,1.408333632,0.2503243,left,0.8003589,1,6,2,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
31,"['high', 1, 'high']",1,black,0.665392132,45,right,down,high,high,white_high_135-black_high_135-black_high_45-white_high_135,black_high_45_down,white_high_135_down,20,1.191891495,0.2485565,right,2.0274651,1,20,4,0,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
32,"['med', 1, 'low']",1,black,0.92746118,135,left,down,med,low,white_low_135-black_low_135-black_low_45-white_low_45,black_med_135_down,white_med_45_down,11,1.419289749,0.2485482,right,0.242805,0,11,1,1,0,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
33,"['low', 1, 'low']",1,white,0.45338632,135,right,up,low,low,black_low_135-black_low_45-white_low_135-white_low_45,white_low_135_up,black_low_45_up,11,1.184032343,0.2485454,right,0.2551169,1,11,1,0,0,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
34,"['low', 1, 'high']",1,black,0.620037956,45,right,up,low,high,black_high_135-white_high_135-black_high_45-white_high_135,black_low_45_up,white_low_135_up,7,1.162020828,0.2467236,right,0.207735,1,7,1,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
35,"['low', 2, 'low']",2,black,0.785660809,45,right,down,low,low,black_low_45-white_low_135-black_low_135-white_low_45,black_low_45_down,white_low_135_down,3,1.716637583,0.2485445,right,1.0463278,1,3,0,None,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
36,"['high', 3, 'low']",3,white,0.393438727,135,right,down,high,low,white_low_135-black_low_45-white_low_45-black_low_135,white_high_135_down,black_high_45_down,11,1.165764498,0.2503318,right,0.648856,1,11,1,0,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
37,"['low', 1, 'high']",1,white,0.277782821,45,left,up,low,high,white_high_135-white_high_135-black_high_45-black_high_135,white_low_45_up,black_low_135_up,6,1.948499896,0.2485323,right,1.2044069,0,6,2,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
38,"['low', 2, 'high']",2,white,0.159083829,45,left,down,low,high,white_high_135-white_high_135-black_high_45-black_high_135,white_low_45_down,black_low_135_down,5,1.142221108,0.2467121,left,0.2384786,1,5,2,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
39,"['low', 2, 'high']",2,black,0.347655005,135,left,down,low,high,black_high_45-white_high_135-black_high_135-white_high_135,black_low_135_down,white_low_45_down,4,1.662533186,0.2485432,right,0.3728726,0,4,3,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
40,"['high', 3, 'high']",3,black,0.086337136,135,left,down,high,high,white_high_135-black_high_45-black_high_135-white_high_135,black_high_135_down,white_high_45_down,10,1.680032381,0.248549,right,0.3674863,0,10,2,0,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
41,"['low', 1, 'high']",1,white,0.791505605,45,left,down,low,high,black_high_45-white_high_135-black_high_135-white_high_135,white_low_45_down,black_low_135_down,9,1.368156224,0.2449712,left,0.5087711,1,9,3,0,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
42,"['low', 1, 'high']",1,white,0.474356273,135,right,up,low,high,white_high_135-black_high_45-white_high_135-black_high_135,white_low_135_up,black_low_45_up,8,1.924710891,0.2485446,right,0.4772767,1,8,4,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
43,"['high', 3, 'low']",3,black,0.979053763,135,left,up,high,low,white_low_135-black_low_45-white_low_45-black_low_135,black_high_135_up,white_high_45_up,10,1.052513696,0.2467611,right,0.4027345,0,10,2,1,0,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
44,"['high', 1, 'low']",1,white,0.245614451,45,left,down,high,low,black_low_135-white_low_45-black_low_45-white_low_135,white_high_45_down,black_high_135_down,12,1.958595438,0.2485358,right,1.6479626,0,12,0,None,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
45,"['low', 2, 'low']",2,black,0.143514474,45,right,up,low,low,black_low_45-black_low_135-white_low_45-white_low_135,black_low_45_up,white_low_135_up,2,1.864217755,0.2467412,left,0.4362248,0,2,1,1,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
46,"['low', 1, 'high']",1,white,0.091752383,45,left,up,low,high,black_high_135-black_high_45-white_high_135-white_high_135,white_low_45_up,black_low_135_up,7,1.350773706,0.2488433,right,0.1116438,0,7,5,1,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
47,"['high', 2, 'high']",2,white,0.653266681,45,left,up,high,high,black_high_45-white_high_135-white_high_135-black_high_135,white_high_45_up,black_high_135_up,8,1.11480331,0.2488446,right,0.2808503,0,8,0,None,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
48,"['low', 2, 'high']",2,white,0.165119559,135,right,down,low,high,black_high_45-white_high_135-black_high_135-white_high_135,white_low_135_down,black_low_45_down,7,1.701003143,0.2485527,right,0.0264562,1,7,4,0,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
49,"['low', 1, 'high']",1,white,0.421166854,45,left,up,low,high,black_high_45-white_high_135-white_high_135-black_high_135,white_low_45_up,black_low_135_up,10,1.956360081,0.2485454,right,0.0319234,0,10,6,0,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
50,"['med', 1, 'high']",1,white,0.531327604,135,right,down,med,high,black_high_135-white_high_135-white_high_135-black_high_45,white_med_135_down,black_med_45_down,13,1.734379781,0.2467024,right,0.3776304,1,13,3,1,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
51,"['low', 2, 'low']",2,black,0.877570943,45,right,down,low,low,black_low_45-white_low_135-black_low_135-white_low_45,black_low_45_down,white_low_135_down,5,1.425811199,0.2485488,right,0.1906921,1,5,2,0,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
52,"['high', 1, 'high']",1,white,0.275694287,45,left,down,high,high,black_high_45-white_high_135-white_high_135-black_high_135,white_high_45_down,black_high_135_down,19,1.484560495,0.2485567,left,0.5029652,1,19,5,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
53,"['med', 2, 'high']",2,black,0.969795436,135,left,up,med,high,white_high_135-black_high_135-black_high_45-white_high_135,black_med_135_up,white_med_45_up,15,1.225234189,0.2485522,right,0.3190636,0,15,5,0,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
54,"['med', 1, 'high']",1,white,0.637618188,135,right,up,med,high,white_high_135-black_high_45-white_high_135-black_high_135,white_med_135_up,black_med_45_up,12,1.07621126,0.248524,right,0.3002709,1,12,4,1,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
55,"['high', 1, 'low']",1,white,0.835853386,45,left,down,high,low,black_low_135-white_low_135-white_low_45-black_low_45,white_high_45_down,black_high_135_down,15,1.018803113,0.2485458,left,0.1556413,1,15,1,0,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
56,"['high', 2, 'low']",2,black,0.330420854,45,right,down,high,low,white_low_135-black_low_45-black_low_135-white_low_45,black_high_45_down,white_high_135_down,5,1.657324856,0.2485533,right,0.6626472,1,5,3,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
57,"['high', 2, 'high']",2,white,0.944231736,135,right,down,high,high,black_high_135-black_high_45-white_high_135-white_high_135,white_high_135_down,black_high_45_down,11,1.012457701,0.2485489,right,0.3539686,1,11,1,0,0,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
58,"['high', 2, 'low']",2,black,0.984978015,135,left,up,high,low,black_low_135-black_low_45-white_low_135-white_low_45,black_high_135_up,white_high_45_up,4,1.880977267,0.2467536,right,0.4588016,0,4,4,1,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
59,"['high', 1, 'high']",1,black,0.098928798,135,left,down,high,high,black_high_45-white_high_135-black_high_135-white_high_135,black_high_135_down,white_high_45_down,18,1.401147277,0.2488441,right,0.334475,0,18,6,1,0,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
60,"['med', 3, 'high']",3,white,0.579450265,45,left,down,med,high,black_high_45-white_high_135-black_high_135-white_high_135,white_med_45_down,black_med_135_down,5,1.45755226,0.2485487,left,0.4940784,1,5,3,1,0,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
61,"['high', 3, 'high']",3,white,0.619768311,135,right,up,high,high,black_high_135-black_high_45-white_high_135-white_high_135,white_high_135_up,black_high_45_up,13,1.956602579,0.2485563,right,0.5976545,1,13,3,0,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
62,"['high', 3, 'high']",3,white,0.11997853,135,right,down,high,high,white_high_135-black_high_45-black_high_135-white_high_135,white_high_135_down,black_high_45_down,12,1.544434883,0.2485534,right,1.4927927,1,12,4,1,0,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
63,"['med', 1, 'high']",1,black,0.269656499,45,right,down,med,high,black_high_45-white_high_135-white_high_135-black_high_135,black_med_45_down,white_med_135_down,11,1.66563335,0.2485463,right,0.4323052,1,11,5,1,0,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
64,"['low', 2, 'low']",2,black,0.635404248,135,left,down,low,low,white_low_135-black_low_135-white_low_45-black_low_45,black_low_135_down,white_low_45_down,4,1.208508029,0.2485502,right,0.3586406,0,4,3,1,0,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
65,"['low', 3, 'high']",3,black,0.352117451,135,left,down,low,high,white_high_135-white_high_135-black_high_135-black_high_45,black_low_135_down,white_low_45_down,6,1.630338408,0.2443116,right,3.1334678,0,6,1,0,0,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,0,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
66,"['low', 2, 'high']",2,black,0.318220391,45,right,up,low,high,white_high_135-black_high_45-black_high_135-white_high_135,black_low_45_up,white_low_135_up,6,1.571191813,0.2468641,right,0.3639583,1,6,5,1,0,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,FALSE,3,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
67,"['high', 1, 'low']",1,white,0.917122109,135,right,down,high,low,black_low_135-white_low_135-black_low_45-white_low_45,white_high_135_down,black_high_45_down,14,1.700746805,0.2485452,right,0.3547427,1,14,2,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
68,"['low', 1, 'high']",1,white,0.933760772,45,left,up,low,high,white_high_135-black_high_45-black_high_135-white_high_135,white_low_45_up,black_low_135_up,13,1.692500945,0.2503233,left,0.3072701,1,13,7,0,0,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,4,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
69,"['med', 2, 'high']",2,white,0.23605877,135,right,down,med,high,white_high_135-black_high_135-black_high_45-white_high_135,white_med_135_down,black_med_45_down,18,1.904389704,0.2485526,right,0.4478014,1,18,6,0,0,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,3,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
70,"['high', 2, 'low']",2,black,0.710916053,135,left,up,high,low,white_low_45-white_low_135-black_low_45-black_low_135,black_high_135_up,white_high_45_up,7,1.133410963,0.2485482,right,0.6762512,0,7,5,0,0,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,1,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
71,"['high', 1, 'low']",1,black,0.038820685,135,left,down,high,low,white_low_135-black_low_45-white_low_45-black_low_135,black_high_135_down,white_high_45_down,13,1.664890852,0.2485802,right,0.2354998,0,13,3,1,0,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,2,,,,,,,,,,,,,,,,,,,165,8,3.2.2021,164.9737609
